
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,TrackID,ID,
9.47839,11.2631,15.7799,um,Surface,BoundingBoxOO Length,3,1000224531,224768,
10.817,11.5927,12.6677,um,Surface,BoundingBoxOO Length,3,1000224530,224769,
10.1908,11.0922,13.7779,um,Surface,BoundingBoxOO Length,3,1000224532,224770,
11.9105,13.358,14.46,um,Surface,BoundingBoxOO Length,3,1000224771,224771,
12.7321,12.6833,13.6573,um,Surface,BoundingBoxOO Length,3,1000224534,224772,
13.6763,13.7428,19.7329,um,Surface,BoundingBoxOO Length,3,1000224529,224773,
10.8293,11.3574,12.6276,um,Surface,BoundingBoxOO Length,3,1000224535,224774,
12.3628,12.2548,13.7443,um,Surface,BoundingBoxOO Length,3,1000224533,224775,
11.0525,11.8022,13.3949,um,Surface,BoundingBoxOO Length,3,1000224538,224776,
13.4123,14.0273,13.9568,um,Surface,BoundingBoxOO Length,3,1000224537,224777,
11.2753,12.2188,16.612,um,Surface,BoundingBoxOO Length,3,1000224539,224778,
10.9043,11.2784,14.4812,um,Surface,BoundingBoxOO Length,3,1000224543,224779,
9.97148,12.5399,12.8965,um,Surface,BoundingBoxOO Length,3,1000224541,224780,
13.4212,13.7152,14.7188,um,Surface,BoundingBoxOO Length,3,1000224536,224781,
11.1522,12.7892,13.9157,um,Surface,BoundingBoxOO Length,3,1000224546,224782,
9.68739,12.3216,13.3275,um,Surface,BoundingBoxOO Length,3,1000224542,224783,
10.7777,12.4464,14.0515,um,Surface,BoundingBoxOO Length,3,1000224540,224784,
12.1665,13.4497,13.6393,um,Surface,BoundingBoxOO Length,3,1000224549,224785,
6.36943,9.87777,9.88534,um,Surface,BoundingBoxOO Length,3,1000224548,224786,
11.0555,12.1895,13.5021,um,Surface,BoundingBoxOO Length,3,1000224545,224787,
11.0873,12.2527,13.7108,um,Surface,BoundingBoxOO Length,3,1000224544,224788,
10.7209,11.6777,12.1147,um,Surface,BoundingBoxOO Length,3,1000224552,224789,
10.7403,11.6605,11.7253,um,Surface,BoundingBoxOO Length,3,1000224553,224790,
11.8244,11.8626,13.1224,um,Surface,BoundingBoxOO Length,3,1000224547,224791,
10.1545,11.2655,12.6706,um,Surface,BoundingBoxOO Length,3,1000224550,224792,
10.5072,11.0108,13.0784,um,Surface,BoundingBoxOO Length,3,1000224551,224793,
12.5042,14.7973,14.1886,um,Surface,BoundingBoxOO Length,3,1000224557,224794,
9.80592,12.3428,13.0519,um,Surface,BoundingBoxOO Length,3,1000224554,224795,
13.892,14.5853,14.5612,um,Surface,BoundingBoxOO Length,3,1000224555,224796,
10.7011,13.6141,13.2253,um,Surface,BoundingBoxOO Length,3,1000224558,224797,
5.77108,6.75017,8.90985,um,Surface,BoundingBoxOO Length,3,1000224798,224798,
11.375,13.5519,14.6602,um,Surface,BoundingBoxOO Length,3,1000224556,224799,
12.1843,13.7144,18.2611,um,Surface,BoundingBoxOO Length,3,1000224562,224800,
10.5388,11.2787,11.9513,um,Surface,BoundingBoxOO Length,3,1000224563,224801,
9.96099,12.5487,13.7625,um,Surface,BoundingBoxOO Length,3,1000224802,224802,
12.8636,15.5968,16.4554,um,Surface,BoundingBoxOO Length,3,1000224559,224803,
12.136,11.8843,12.9822,um,Surface,BoundingBoxOO Length,3,1000224561,224804,
10.2037,11.6214,11.3386,um,Surface,BoundingBoxOO Length,3,1000224805,224805,
10.4892,12.7026,14.3605,um,Surface,BoundingBoxOO Length,3,1000224560,224806,
10.647,11.1866,12.5768,um,Surface,BoundingBoxOO Length,3,1000224565,224807,
7.39435,13.5292,15.0905,um,Surface,BoundingBoxOO Length,3,1000224564,224808,
12.0229,12.7146,13.6918,um,Surface,BoundingBoxOO Length,3,1000224566,224809,
10.5522,12.1537,13.0212,um,Surface,BoundingBoxOO Length,3,1000224567,224810,
12.1757,13.2833,15.2262,um,Surface,BoundingBoxOO Length,3,1000224569,224811,
12.8041,13.9841,13.9444,um,Surface,BoundingBoxOO Length,3,1000224570,224812,
11.273,12.846,18.1528,um,Surface,BoundingBoxOO Length,3,1000224674,224813,
8.50437,10.8548,13.385,um,Surface,BoundingBoxOO Length,3,1000224814,224814,
7.73841,10.3793,12.4043,um,Surface,BoundingBoxOO Length,3,1000224573,224815,
13.9037,13.6304,20.0938,um,Surface,BoundingBoxOO Length,3,1000224568,224816,
10.3278,11.4405,11.2988,um,Surface,BoundingBoxOO Length,3,1000224571,224817,
10.4568,12.2281,11.9685,um,Surface,BoundingBoxOO Length,3,1000224572,224818,
6.09595,9.61758,16.1192,um,Surface,BoundingBoxOO Length,3,1000224693,224819,
10.6355,12.0582,14.0044,um,Surface,BoundingBoxOO Length,3,1000224575,224820,
12.1515,13.429,14.2821,um,Surface,BoundingBoxOO Length,4,1000224471,224821,
12.0323,13.129,13.9116,um,Surface,BoundingBoxOO Length,4,1000224472,224822,
11.0496,11.0083,12.7541,um,Surface,BoundingBoxOO Length,4,1000224473,224823,
9.84973,10.6686,11.5356,um,Surface,BoundingBoxOO Length,4,1000224469,224824,
10.8881,13.3096,13.1899,um,Surface,BoundingBoxOO Length,4,1000224701,224825,
14.0842,15.4404,16.5224,um,Surface,BoundingBoxOO Length,4,1000224468,224826,
10.7927,12.8241,13.8574,um,Surface,BoundingBoxOO Length,4,1000224470,224827,
11.4896,12.0455,13.3443,um,Surface,BoundingBoxOO Length,4,1000224464,224828,
12.9872,13.396,13.0973,um,Surface,BoundingBoxOO Length,4,1000224466,224829,
13.459,14.027,14.1365,um,Surface,BoundingBoxOO Length,4,1000224465,224830,
13.3137,13.8284,14.2661,um,Surface,BoundingBoxOO Length,4,1000224467,224831,
12.0582,12.7116,13.1179,um,Surface,BoundingBoxOO Length,4,1000224458,224832,
10.533,12.2711,13.2129,um,Surface,BoundingBoxOO Length,4,1000224459,224833,
10.6245,13.0568,14.0859,um,Surface,BoundingBoxOO Length,4,1000224461,224834,
12.0996,11.557,13.5313,um,Surface,BoundingBoxOO Length,4,1000224460,224835,
10.7053,11.1234,13.4692,um,Surface,BoundingBoxOO Length,4,1000224462,224836,
13.4365,13.9398,20.0918,um,Surface,BoundingBoxOO Length,4,1000224463,224837,
9.6274,11.8005,13.3706,um,Surface,BoundingBoxOO Length,4,1000224477,224838,
11.0013,13.1874,14.6681,um,Surface,BoundingBoxOO Length,4,1000224475,224839,
11.6804,13.978,18.6585,um,Surface,BoundingBoxOO Length,4,1000224840,224840,
10.9908,12.548,12.7176,um,Surface,BoundingBoxOO Length,4,1000224476,224841,
12.068,13.3812,14.6805,um,Surface,BoundingBoxOO Length,4,1000224474,224842,
10.7826,11.9387,13.6201,um,Surface,BoundingBoxOO Length,4,1000224480,224843,
11.5127,13.5316,13.6691,um,Surface,BoundingBoxOO Length,4,1000224484,224844,
10.7676,12.0243,14.2576,um,Surface,BoundingBoxOO Length,4,1000224478,224845,
15.3331,16.0347,16.2293,um,Surface,BoundingBoxOO Length,4,1000224479,224846,
9.96351,10.8964,13.3552,um,Surface,BoundingBoxOO Length,4,1000224483,224847,
12.376,12.9721,12.6601,um,Surface,BoundingBoxOO Length,4,1000224482,224848,
12.0425,13.0565,12.9945,um,Surface,BoundingBoxOO Length,4,1000224485,224849,
11.208,12.2025,13.3812,um,Surface,BoundingBoxOO Length,4,1000224486,224850,
9.98805,9.88786,11.7709,um,Surface,BoundingBoxOO Length,4,1000224481,224851,
10.5428,13.6212,13.0645,um,Surface,BoundingBoxOO Length,4,1000224487,224852,
10.9051,12.41,12.0426,um,Surface,BoundingBoxOO Length,4,1000224491,224853,
11.3732,12.619,12.8739,um,Surface,BoundingBoxOO Length,4,1000224489,224854,
14.0763,14.423,15.238,um,Surface,BoundingBoxOO Length,4,1000224488,224855,
11.09,14.6818,18.1388,um,Surface,BoundingBoxOO Length,4,1000224492,224856,
10.7532,13.2534,13.9299,um,Surface,BoundingBoxOO Length,4,1000224490,224857,
10.8061,12.5692,13.824,um,Surface,BoundingBoxOO Length,4,1000224497,224858,
10.3109,11.2145,13.0831,um,Surface,BoundingBoxOO Length,4,1000224496,224859,
12.5071,13.3661,13.3018,um,Surface,BoundingBoxOO Length,4,1000224495,224860,
9.85615,10.7579,12.1483,um,Surface,BoundingBoxOO Length,4,1000224493,224861,
10.392,10.796,13.624,um,Surface,BoundingBoxOO Length,4,1000224498,224862,
11.8447,12.754,12.3391,um,Surface,BoundingBoxOO Length,4,1000224502,224863,
10.7268,12.294,12.1941,um,Surface,BoundingBoxOO Length,4,1000224494,224864,
10.1482,11.684,12.3821,um,Surface,BoundingBoxOO Length,4,1000224506,224865,
10.399,12.2295,12.0659,um,Surface,BoundingBoxOO Length,4,1000224501,224866,
14.1305,19.3459,24.7843,um,Surface,BoundingBoxOO Length,4,1000224499,224867,
11.6468,18.5562,17.9029,um,Surface,BoundingBoxOO Length,4,1000224500,224868,
12.6673,13.4959,13.7273,um,Surface,BoundingBoxOO Length,4,1000224505,224869,
11.2476,12.573,15.3294,um,Surface,BoundingBoxOO Length,4,1000224508,224870,
12.4504,12.8626,13.3092,um,Surface,BoundingBoxOO Length,4,1000224503,224871,
12.3252,12.9166,15.5843,um,Surface,BoundingBoxOO Length,4,1000224504,224872,
11.0945,11.7752,12.346,um,Surface,BoundingBoxOO Length,4,1000224510,224873,
10.4905,12.3032,14.3441,um,Surface,BoundingBoxOO Length,4,1000224515,224874,
10.8706,13.0922,23.9768,um,Surface,BoundingBoxOO Length,4,1000224509,224875,
12.4671,13.9202,14.8973,um,Surface,BoundingBoxOO Length,4,1000224511,224876,
11.5875,12.6152,13.4026,um,Surface,BoundingBoxOO Length,4,1000224512,224877,
10.8696,13.126,13.808,um,Surface,BoundingBoxOO Length,4,1000224507,224878,
11.6663,11.6566,13.1461,um,Surface,BoundingBoxOO Length,4,1000224514,224879,
11.0961,12.1239,12.4384,um,Surface,BoundingBoxOO Length,4,1000224519,224880,
11.1074,12.7072,13.279,um,Surface,BoundingBoxOO Length,4,1000224513,224881,
10.9905,12.6958,13.265,um,Surface,BoundingBoxOO Length,4,1000224518,224882,
11.3196,12.105,14.1076,um,Surface,BoundingBoxOO Length,4,1000224517,224883,
11.3712,12.5553,13.1269,um,Surface,BoundingBoxOO Length,4,1000224520,224884,
11.9376,14.2685,14.6517,um,Surface,BoundingBoxOO Length,4,1000224525,224885,
12.7888,12.9721,14.9565,um,Surface,BoundingBoxOO Length,4,1000224516,224886,
11.1137,13.0115,12.8302,um,Surface,BoundingBoxOO Length,4,1000224524,224887,
11.4315,12.5784,13.356,um,Surface,BoundingBoxOO Length,4,1000224522,224888,
10.6922,14.4102,25.6119,um,Surface,BoundingBoxOO Length,4,1000224521,224889,
11.73,12.4832,14.0983,um,Surface,BoundingBoxOO Length,4,1000224523,224890,
10.7718,10.2907,14.4752,um,Surface,BoundingBoxOO Length,4,1000224531,224891,
12.3916,11.6037,13.4424,um,Surface,BoundingBoxOO Length,4,1000224526,224892,
12.9298,19.7657,22.3176,um,Surface,BoundingBoxOO Length,4,1000224528,224893,
10.3208,11.4113,12.3212,um,Surface,BoundingBoxOO Length,4,1000224527,224894,
12.6454,12.7958,15.0349,um,Surface,BoundingBoxOO Length,4,1000224529,224895,
9.77603,10.4238,12.3498,um,Surface,BoundingBoxOO Length,4,1000224530,224896,
12.2208,11.8598,15.4092,um,Surface,BoundingBoxOO Length,4,1000224532,224897,
12.6928,13.2023,14.5853,um,Surface,BoundingBoxOO Length,4,1000224771,224898,
11.669,13.222,14.5189,um,Surface,BoundingBoxOO Length,4,1000224533,224899,
10.6509,13.2719,14.0047,um,Surface,BoundingBoxOO Length,4,1000224534,224900,
11.5427,11.6232,14.2253,um,Surface,BoundingBoxOO Length,4,1000224535,224901,
10.7642,10.9152,12.4199,um,Surface,BoundingBoxOO Length,4,1000224538,224902,
10.3271,12.0858,13.1338,um,Surface,BoundingBoxOO Length,4,1000224539,224903,
12.7141,13.1533,13.7864,um,Surface,BoundingBoxOO Length,4,1000224536,224904,
8.82681,10.6042,12.2207,um,Surface,BoundingBoxOO Length,4,1000224905,224905,
12.6526,13.5686,14.1178,um,Surface,BoundingBoxOO Length,4,1000224537,224906,
13.1182,11.8591,14.1725,um,Surface,BoundingBoxOO Length,4,1000224540,224907,
10.3854,10.7661,15.3095,um,Surface,BoundingBoxOO Length,4,1000224543,224908,
10.4558,10.4303,13.6212,um,Surface,BoundingBoxOO Length,4,1000224541,224909,
10.7621,11.6788,13.1154,um,Surface,BoundingBoxOO Length,4,1000224545,224910,
10.6768,11.4404,12.0861,um,Surface,BoundingBoxOO Length,4,1000224546,224911,
8.98966,11.8667,11.7557,um,Surface,BoundingBoxOO Length,4,1000224542,224912,
11.1697,12.1068,12.4569,um,Surface,BoundingBoxOO Length,4,1000224547,224913,
9.812,10.3337,12.0432,um,Surface,BoundingBoxOO Length,4,1000224553,224914,
12.3779,12.6182,13.3127,um,Surface,BoundingBoxOO Length,4,1000224549,224915,
11.0214,12.5669,13.4094,um,Surface,BoundingBoxOO Length,4,1000224544,224916,
11.2202,11.4451,13.1761,um,Surface,BoundingBoxOO Length,4,1000224551,224917,
10.2553,11.69,12.4772,um,Surface,BoundingBoxOO Length,4,1000224552,224918,
10.6333,11.159,13.0673,um,Surface,BoundingBoxOO Length,4,1000224548,224919,
10.7169,11.3371,12.8024,um,Surface,BoundingBoxOO Length,4,1000224554,224920,
10.6922,10.9524,13.109,um,Surface,BoundingBoxOO Length,4,1000224550,224921,
13.0163,14.4931,16.7687,um,Surface,BoundingBoxOO Length,4,1000224559,224922,
12.2533,14.7232,14.2934,um,Surface,BoundingBoxOO Length,4,1000224557,224923,
10.4876,13.5298,14.4536,um,Surface,BoundingBoxOO Length,4,1000224558,224924,
13.1852,13.1222,15.063,um,Surface,BoundingBoxOO Length,4,1000224555,224925,
12.3326,13.1767,17.1583,um,Surface,BoundingBoxOO Length,4,1000224562,224926,
10.9591,13.4894,13.6265,um,Surface,BoundingBoxOO Length,4,1000224556,224927,
11.4309,11.8592,12.8022,um,Surface,BoundingBoxOO Length,4,1000224560,224928,
11.0786,11.765,15.8,um,Surface,BoundingBoxOO Length,4,1000224805,224929,
9.4857,11.1696,12.1671,um,Surface,BoundingBoxOO Length,4,1000224563,224930,
10.9269,11.349,14.0315,um,Surface,BoundingBoxOO Length,4,1000224566,224931,
10.5354,14.176,17.8383,um,Surface,BoundingBoxOO Length,4,1000224798,224932,
11.5716,14.0357,13.6965,um,Surface,BoundingBoxOO Length,4,1000224802,224933,
10.5186,11.5485,14.0396,um,Surface,BoundingBoxOO Length,4,1000224561,224934,
12.1456,12.2283,15.3548,um,Surface,BoundingBoxOO Length,4,1000224674,224935,
11.4105,12.2659,11.7809,um,Surface,BoundingBoxOO Length,4,1000224565,224936,
11.6244,12.1319,17.9565,um,Surface,BoundingBoxOO Length,4,1000224567,224937,
11.0171,15.1101,15.1956,um,Surface,BoundingBoxOO Length,4,1000224564,224938,
13.0135,13.0803,15.3316,um,Surface,BoundingBoxOO Length,4,1000224569,224939,
11.2422,13.1708,17.1968,um,Surface,BoundingBoxOO Length,4,1000224940,224940,
12.1179,13.842,14.4971,um,Surface,BoundingBoxOO Length,4,1000224570,224941,
11.335,12.0804,13.2026,um,Surface,BoundingBoxOO Length,4,1000224572,224942,
6.67494,11.5736,13.2524,um,Surface,BoundingBoxOO Length,4,1000224573,224943,
13.9399,14.2158,16.3026,um,Surface,BoundingBoxOO Length,4,1000224568,224944,
5.49522,7.804,9.07573,um,Surface,BoundingBoxOO Length,4,1000224693,224945,
10.3761,10.8334,13.0127,um,Surface,BoundingBoxOO Length,4,1000224571,224946,
10.2886,12.8136,13.6882,um,Surface,BoundingBoxOO Length,4,1000224814,224947,
10.4223,11.9559,14.2722,um,Surface,BoundingBoxOO Length,4,1000224575,224948,
14.7817,14.7213,15.1387,um,Surface,BoundingBoxOO Length,5,1000224468,224949,
11.4509,12.2802,13.7121,um,Surface,BoundingBoxOO Length,5,1000224470,224950,
13.7706,13.6879,14.2007,um,Surface,BoundingBoxOO Length,5,1000224465,224951,
10.5983,11.1291,12.4409,um,Surface,BoundingBoxOO Length,5,1000224464,224952,
10.4892,12.2623,12.5549,um,Surface,BoundingBoxOO Length,5,1000224466,224953,
13.5942,13.7338,15.3911,um,Surface,BoundingBoxOO Length,5,1000224467,224954,
10.7528,11.9223,12.3798,um,Surface,BoundingBoxOO Length,5,1000224458,224955,
10.4052,13.437,11.7263,um,Surface,BoundingBoxOO Length,5,1000224459,224956,
12.2288,13.4748,14.4598,um,Surface,BoundingBoxOO Length,5,1000224461,224957,
10.9707,10.92,13.4688,um,Surface,BoundingBoxOO Length,5,1000224460,224958,
9.57546,11.3286,12.4734,um,Surface,BoundingBoxOO Length,5,1000224462,224959,
13.2361,14.7622,21.2159,um,Surface,BoundingBoxOO Length,5,1000224463,224960,
11.7395,11.6849,13.2707,um,Surface,BoundingBoxOO Length,5,1000224473,224961,
10.8017,10.6243,13.099,um,Surface,BoundingBoxOO Length,5,1000224469,224962,
11.7478,13.4767,12.9924,um,Surface,BoundingBoxOO Length,5,1000224701,224963,
6.71053,10.3678,12.0456,um,Surface,BoundingBoxOO Length,5,1000224477,224964,
12.1793,13.6967,13.4394,um,Surface,BoundingBoxOO Length,5,1000224471,224965,
10.5253,13.0646,14.6005,um,Surface,BoundingBoxOO Length,5,1000224472,224966,
12.395,13.2457,14.53,um,Surface,BoundingBoxOO Length,5,1000224474,224967,
11.8643,12.1319,14.0845,um,Surface,BoundingBoxOO Length,5,1000224475,224968,
10.9671,13.1201,14.5239,um,Surface,BoundingBoxOO Length,5,1000224478,224969,
10.7782,13.0101,13.827,um,Surface,BoundingBoxOO Length,5,1000224476,224970,
14.8244,15.4159,18.6008,um,Surface,BoundingBoxOO Length,5,1000224479,224971,
10.2843,12.4386,13.5103,um,Surface,BoundingBoxOO Length,5,1000224484,224972,
13.3167,13.6075,20.1434,um,Surface,BoundingBoxOO Length,5,1000224840,224973,
10.3421,10.6076,11.7533,um,Surface,BoundingBoxOO Length,5,1000224480,224974,
11.3572,12.1723,13.7636,um,Surface,BoundingBoxOO Length,5,1000224482,224975,
10.7024,11.5491,12.7619,um,Surface,BoundingBoxOO Length,5,1000224483,224976,
14.8436,14.6399,14.4037,um,Surface,BoundingBoxOO Length,5,1000224488,224977,
13.1696,13.0842,13.0484,um,Surface,BoundingBoxOO Length,5,1000224485,224978,
10.6283,11.7118,12.963,um,Surface,BoundingBoxOO Length,5,1000224481,224979,
10.7652,11.6608,12.1607,um,Surface,BoundingBoxOO Length,5,1000224486,224980,
12.8536,13.5051,13.1583,um,Surface,BoundingBoxOO Length,5,1000224490,224981,
11.8501,12.6304,14.3651,um,Surface,BoundingBoxOO Length,5,1000224487,224982,
10.8986,12.8465,13.6771,um,Surface,BoundingBoxOO Length,5,1000224491,224983,
9.75478,11.003,15.0404,um,Surface,BoundingBoxOO Length,5,1000224489,224984,
12.1681,13.172,14.0533,um,Surface,BoundingBoxOO Length,5,1000224495,224985,
10.9114,10.5872,12.2945,um,Surface,BoundingBoxOO Length,5,1000224494,224986,
10.7543,10.7316,11.6475,um,Surface,BoundingBoxOO Length,5,1000224493,224987,
10.7498,10.7849,11.3375,um,Surface,BoundingBoxOO Length,5,1000224496,224988,
11.5975,11.9947,14.0253,um,Surface,BoundingBoxOO Length,5,1000224502,224989,
11.99,13.1418,14.1326,um,Surface,BoundingBoxOO Length,5,1000224497,224990,
15.5118,18.1732,31.6784,um,Surface,BoundingBoxOO Length,5,1000224492,224991,
10.7222,12.465,13.3554,um,Surface,BoundingBoxOO Length,5,1000224501,224992,
10.2068,10.895,11.1794,um,Surface,BoundingBoxOO Length,5,1000224498,224993,
13.6449,15.502,19.7032,um,Surface,BoundingBoxOO Length,5,1000224500,224994,
14.7608,15.6688,21.4416,um,Surface,BoundingBoxOO Length,5,1000224499,224995,
10.7665,13.7023,13.6243,um,Surface,BoundingBoxOO Length,5,1000224504,224996,
12.2743,14.5765,13.9209,um,Surface,BoundingBoxOO Length,5,1000224505,224997,
10.1892,12.0566,13.1982,um,Surface,BoundingBoxOO Length,5,1000224506,224998,
11.494,11.6705,13.6415,um,Surface,BoundingBoxOO Length,5,1000224503,224999,
12.6093,14.6148,14.7225,um,Surface,BoundingBoxOO Length,5,1000224508,225000,
10.8987,11.4985,13.7496,um,Surface,BoundingBoxOO Length,5,1000224512,225001,
11.1443,11.5079,14.3335,um,Surface,BoundingBoxOO Length,5,1000224510,225002,
13.9982,14.9669,22.187,um,Surface,BoundingBoxOO Length,5,1000224509,225003,
12.4156,13.0265,13.977,um,Surface,BoundingBoxOO Length,5,1000224511,225004,
10.8915,12.9215,22.2128,um,Surface,BoundingBoxOO Length,5,1000224515,225005,
12.3757,13.004,12.9998,um,Surface,BoundingBoxOO Length,5,1000224507,225006,
10.8453,12.9494,12.8075,um,Surface,BoundingBoxOO Length,5,1000224514,225007,
10.8209,11.8705,15.9813,um,Surface,BoundingBoxOO Length,5,1000225008,225008,
11.595,12.7228,13.714,um,Surface,BoundingBoxOO Length,5,1000224519,225009,
10.8827,11.561,12.4474,um,Surface,BoundingBoxOO Length,5,1000224517,225010,
10.6493,12.3365,13.1747,um,Surface,BoundingBoxOO Length,5,1000224513,225011,
12.0857,11.2074,13.1291,um,Surface,BoundingBoxOO Length,5,1000224520,225012,
10.5673,13.1753,20.6965,um,Surface,BoundingBoxOO Length,5,1000224521,225013,
11.8844,13.1044,13.4593,um,Surface,BoundingBoxOO Length,5,1000224516,225014,
10.4726,11.4848,13.2639,um,Surface,BoundingBoxOO Length,5,1000224518,225015,
11.6198,13.7083,15.6303,um,Surface,BoundingBoxOO Length,5,1000224523,225016,
11.1716,11.6753,13.6321,um,Surface,BoundingBoxOO Length,5,1000224522,225017,
11.112,13.0003,13.0381,um,Surface,BoundingBoxOO Length,5,1000224524,225018,
11.9421,13.3917,14.3865,um,Surface,BoundingBoxOO Length,5,1000224525,225019,
10.9793,12.3255,12.8369,um,Surface,BoundingBoxOO Length,5,1000224526,225020,
14.1991,17.1784,20.5889,um,Surface,BoundingBoxOO Length,5,1000224528,225021,
10.5015,11.0701,11.9632,um,Surface,BoundingBoxOO Length,5,1000224527,225022,
9.93611,10.8935,14.2832,um,Surface,BoundingBoxOO Length,5,1000224530,225023,
12.0126,12.555,13.6784,um,Surface,BoundingBoxOO Length,5,1000224771,225024,
11.5159,13.214,13.5188,um,Surface,BoundingBoxOO Length,5,1000224532,225025,
12.2779,13.2079,15.1116,um,Surface,BoundingBoxOO Length,5,1000224533,225026,
12.7284,13.5235,14.1475,um,Surface,BoundingBoxOO Length,5,1000224529,225027,
11.2942,12.4525,13.0861,um,Surface,BoundingBoxOO Length,5,1000225028,225028,
11.1487,12.5526,14.066,um,Surface,BoundingBoxOO Length,5,1000224534,225029,
11.2053,11.9516,12.5013,um,Surface,BoundingBoxOO Length,5,1000224535,225030,
13.3087,14.4884,13.8342,um,Surface,BoundingBoxOO Length,5,1000224536,225031,
13.1137,12.4909,14.7504,um,Surface,BoundingBoxOO Length,5,1000224537,225032,
11.1783,11.9346,13.1112,um,Surface,BoundingBoxOO Length,5,1000224538,225033,
11.7586,12.7966,13.496,um,Surface,BoundingBoxOO Length,5,1000224540,225034,
11.1481,12.4258,13.411,um,Surface,BoundingBoxOO Length,5,1000224543,225035,
10.5536,11.074,11.0082,um,Surface,BoundingBoxOO Length,5,1000224541,225036,
10.6562,11.7131,16.1092,um,Surface,BoundingBoxOO Length,5,1000224539,225037,
10.72,10.5123,12.7162,um,Surface,BoundingBoxOO Length,5,1000224545,225038,
10.3578,11.1068,13.9492,um,Surface,BoundingBoxOO Length,5,1000224542,225039,
11.0246,12.3007,13.7878,um,Surface,BoundingBoxOO Length,5,1000224546,225040,
6.72366,10.6784,11.5723,um,Surface,BoundingBoxOO Length,5,1000224553,225041,
9.9166,11.5179,12.7545,um,Surface,BoundingBoxOO Length,5,1000224905,225042,
10.6734,12.0189,12.2823,um,Surface,BoundingBoxOO Length,5,1000224544,225043,
