
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,TrackID,ID,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,246,1000224513,261876,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,246,1000251530,261877,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,246,1000238489,261878,
14.1699,17.7124,10.5,um,Surface,BoundingBoxAA Length,246,1000224518,261879,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,246,1000234078,261880,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,246,1000224543,261881,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,246,1000224517,261882,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,246,1000224525,261883,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,246,1000258389,261884,
17.7123,17.7124,10.5,um,Surface,BoundingBoxAA Length,246,1000226826,261885,
14.1699,14.1698,7.35,um,Surface,BoundingBoxAA Length,246,1000258251,261886,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,246,1000255008,261887,
10.6274,10.6274,5.25,um,Surface,BoundingBoxAA Length,246,1000238683,261888,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,246,1000224526,261889,
7.08494,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000224534,261890,
7.08497,10.6274,7.35,um,Surface,BoundingBoxAA Length,246,1000226406,261891,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,246,1000224533,261892,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000225028,261893,
14.1699,14.1699,12.6,um,Surface,BoundingBoxAA Length,246,1000224535,261894,
17.7123,14.1698,11.55,um,Surface,BoundingBoxAA Length,246,1000250170,261895,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,246,1000224540,261896,
7.08491,10.6274,7.35,um,Surface,BoundingBoxAA Length,246,1000224537,261897,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000224546,261898,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,246,1000235321,261899,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000252188,261900,
14.1699,14.1698,9.45,um,Surface,BoundingBoxAA Length,246,1000260596,261901,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,246,1000244239,261902,
10.6274,10.6274,5.25,um,Surface,BoundingBoxAA Length,246,1000234804,261903,
10.6274,14.1698,10.5,um,Surface,BoundingBoxAA Length,246,1000261378,261904,
14.1699,17.7124,13.65,um,Surface,BoundingBoxAA Length,246,1000252058,261905,
14.1699,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000224539,261906,
14.1699,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000224550,261907,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,246,1000248563,261908,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,246,1000257664,261909,
14.1699,14.1698,9.45,um,Surface,BoundingBoxAA Length,246,1000240279,261910,
7.08493,10.6274,5.25,um,Surface,BoundingBoxAA Length,246,1000261272,261911,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,246,1000252809,261912,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,246,1000224560,261913,
14.1698,10.6274,11.55,um,Surface,BoundingBoxAA Length,246,1000224567,261914,
10.6274,7.08491,6.3,um,Surface,BoundingBoxAA Length,246,1000255599,261915,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,246,1000248583,261916,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000260069,261917,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,246,1000257304,261918,
14.1698,14.1699,10.5,um,Surface,BoundingBoxAA Length,246,1000224566,261919,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,246,1000224940,261920,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,246,1000224568,261921,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,246,1000224559,261922,
17.7123,14.1699,9.45,um,Surface,BoundingBoxAA Length,246,1000259847,261923,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,246,1000247113,261924,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,246,1000250231,261925,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,246,1000248436,261926,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,246,1000248444,261927,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,246,1000250532,261928,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000257942,261929,
10.6274,7.08497,6.3,um,Surface,BoundingBoxAA Length,247,1000224465,261930,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000258922,261931,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,247,1000259506,261932,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000224463,261933,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,247,1000260645,261934,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,247,1000249926,261935,
7.08491,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000228485,261936,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,247,1000224466,261937,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,247,1000226759,261938,
14.1699,14.1698,13.65,um,Surface,BoundingBoxAA Length,247,1000259637,261939,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000225621,261940,
14.1699,17.7124,11.55,um,Surface,BoundingBoxAA Length,247,1000241014,261941,
14.1699,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000224473,261942,
7.08491,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000257204,261943,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000243967,261944,
10.6274,14.1698,12.6,um,Surface,BoundingBoxAA Length,247,1000224474,261945,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000239472,261946,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000241552,261947,
17.7123,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000238432,261948,
17.7123,21.2548,13.65,um,Surface,BoundingBoxAA Length,247,1000227400,261949,
10.6274,14.1699,6.3,um,Surface,BoundingBoxAA Length,247,1000224486,261950,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000234024,261951,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,247,1000224483,261952,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000241906,261953,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,247,1000261954,261954,
10.6274,7.08491,8.4,um,Surface,BoundingBoxAA Length,247,1000253488,261955,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,247,1000254226,261956,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000224481,261957,
17.7123,14.1699,12.6,um,Surface,BoundingBoxAA Length,247,1000238294,261958,
10.6274,14.1698,6.3,um,Surface,BoundingBoxAA Length,247,1000253792,261959,
17.7123,14.1699,10.5,um,Surface,BoundingBoxAA Length,247,1000259885,261960,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,247,1000227233,261961,
7.08491,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000228532,261962,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,247,1000243664,261963,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000231813,261964,
10.6274,10.6274,5.25,um,Surface,BoundingBoxAA Length,247,1000257345,261965,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,247,1000260331,261966,
10.6274,14.1699,6.3,um,Surface,BoundingBoxAA Length,247,1000244837,261967,
14.1699,14.1698,10.5,um,Surface,BoundingBoxAA Length,247,1000252419,261968,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,247,1000256074,261969,
10.6274,21.2548,8.4,um,Surface,BoundingBoxAA Length,247,1000257710,261970,
14.1698,17.7124,13.65,um,Surface,BoundingBoxAA Length,247,1000224505,261971,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000224501,261972,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,247,1000226074,261973,
7.08494,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000226515,261974,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000224507,261975,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000224512,261976,
7.08494,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000230629,261977,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000251530,261978,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000224522,261979,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000234078,261980,
14.1699,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000260805,261981,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000224513,261982,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000224525,261983,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,247,1000238489,261984,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000224518,261985,
14.1699,17.7124,10.5,um,Surface,BoundingBoxAA Length,247,1000226826,261986,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,247,1000224517,261987,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000224526,261988,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000258251,261989,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000224534,261990,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000258389,261991,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000226406,261992,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000224533,261993,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000238683,261994,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000255008,261995,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000224535,261996,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,247,1000224537,261997,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000225028,261998,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000224546,261999,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000235321,262000,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000224540,262001,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,247,1000250170,262002,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,247,1000261378,262003,
10.6274,17.7123,8.4,um,Surface,BoundingBoxAA Length,247,1000260596,262004,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000244239,262005,
7.08494,14.1699,7.35,um,Surface,BoundingBoxAA Length,247,1000224905,262006,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000234804,262007,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000252188,262008,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000224539,262009,
10.6274,7.08493,7.35,um,Surface,BoundingBoxAA Length,247,1000238387,262010,
14.1699,21.2548,14.7,um,Surface,BoundingBoxAA Length,247,1000252058,262011,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000248563,262012,
14.1699,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000224550,262013,
10.6274,7.08493,10.5,um,Surface,BoundingBoxAA Length,247,1000224567,262014,
10.6274,14.1698,10.5,um,Surface,BoundingBoxAA Length,247,1000240279,262015,
14.1699,14.1699,9.45,um,Surface,BoundingBoxAA Length,247,1000257664,262016,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,247,1000252809,262017,
17.7123,14.1699,10.5,um,Surface,BoundingBoxAA Length,247,1000224566,262018,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000224560,262019,
10.6274,14.1699,7.35,um,Surface,BoundingBoxAA Length,247,1000257304,262020,
10.6274,7.08491,6.3,um,Surface,BoundingBoxAA Length,247,1000255599,262021,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000248583,262022,
10.6274,7.08492,8.4,um,Surface,BoundingBoxAA Length,247,1000260069,262023,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,247,1000224568,262024,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000226740,262025,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,247,1000224559,262026,
10.6274,14.1698,9.45,um,Surface,BoundingBoxAA Length,247,1000251299,262027,
10.6274,7.08493,8.4,um,Surface,BoundingBoxAA Length,247,1000247113,262028,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,247,1000224940,262029,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000248436,262030,
7.08492,10.6274,9.45,um,Surface,BoundingBoxAA Length,247,1000259847,262031,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,247,1000248444,262032,
21.2548,17.7123,17.85,um,Surface,BoundingBoxAA Length,247,1000250532,262033,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,247,1000250231,262034,
10.6274,14.1699,8.4,um,Surface,BoundingBoxAA Length,248,1000258922,262035,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000259506,262036,
14.1699,14.1698,10.5,um,Surface,BoundingBoxAA Length,248,1000224463,262037,
10.6274,14.1698,13.65,um,Surface,BoundingBoxAA Length,248,1000260645,262038,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,248,1000249926,262039,
7.08491,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000228485,262040,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000224465,262041,
14.1699,14.1698,9.45,um,Surface,BoundingBoxAA Length,248,1000257942,262042,
7.08491,14.1699,5.25,um,Surface,BoundingBoxAA Length,248,1000224466,262043,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,248,1000226759,262044,
7.08497,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000260758,262045,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000224473,262046,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,248,1000241014,262047,
14.1699,17.7123,10.5,um,Surface,BoundingBoxAA Length,248,1000243967,262048,
14.1699,14.1698,11.55,um,Surface,BoundingBoxAA Length,248,1000224474,262049,
21.2548,17.7123,12.6,um,Surface,BoundingBoxAA Length,248,1000259637,262050,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000225621,262051,
10.6274,7.08491,7.35,um,Surface,BoundingBoxAA Length,248,1000241552,262052,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000238432,262053,
7.08491,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000257204,262054,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000224486,262055,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000239472,262056,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000241906,262057,
10.6274,10.6274,15.75,um,Surface,BoundingBoxAA Length,248,1000224483,262058,
10.6274,14.1699,8.4,um,Surface,BoundingBoxAA Length,248,1000234024,262059,
21.2548,17.7124,15.75,um,Surface,BoundingBoxAA Length,248,1000227400,262060,
7.08494,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000253488,262061,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000224488,262062,
17.7123,14.1699,19.95,um,Surface,BoundingBoxAA Length,248,1000238294,262063,
7.08491,10.6274,6.3,um,Surface,BoundingBoxAA Length,248,1000224481,262064,
7.08494,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000227233,262065,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,248,1000254226,262066,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000259885,262067,
14.1698,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000253792,262068,
17.7123,14.1699,14.7,um,Surface,BoundingBoxAA Length,248,1000261954,262069,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000255934,262070,
7.08491,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000228532,262071,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,248,1000243664,262072,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,248,1000257710,262073,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000260331,262074,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000226074,262075,
14.1699,10.6274,5.25,um,Surface,BoundingBoxAA Length,248,1000244837,262076,
14.1699,10.6274,11.55,um,Surface,BoundingBoxAA Length,248,1000252419,262077,
14.1699,14.1699,6.3,um,Surface,BoundingBoxAA Length,248,1000256074,262078,
14.1698,14.1699,14.7,um,Surface,BoundingBoxAA Length,248,1000224505,262079,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000224501,262080,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000226515,262081,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000224507,262082,
7.08494,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000230629,262083,
10.6274,14.1699,8.4,um,Surface,BoundingBoxAA Length,248,1000224522,262084,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000251530,262085,
10.6274,10.6274,5.25,um,Surface,BoundingBoxAA Length,248,1000224512,262086,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,248,1000224518,262087,
7.08491,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000256620,262088,
14.1698,14.1699,8.4,um,Surface,BoundingBoxAA Length,248,1000234078,262089,
14.1699,14.1699,8.4,um,Surface,BoundingBoxAA Length,248,1000260805,262090,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000224513,262091,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,248,1000224543,262092,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000224525,262093,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,248,1000238489,262094,
10.6274,7.08494,8.4,um,Surface,BoundingBoxAA Length,248,1000224534,262095,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,248,1000258389,262096,
17.7123,21.2548,11.55,um,Surface,BoundingBoxAA Length,248,1000226826,262097,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000224517,262098,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000255008,262099,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000258251,262100,
7.08494,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000224528,262101,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000224526,262102,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000224533,262103,
10.6274,7.08494,7.35,um,Surface,BoundingBoxAA Length,248,1000226406,262104,
10.6274,14.1698,8.4,um,Surface,BoundingBoxAA Length,248,1000238683,262105,
7.08494,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000225028,262106,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,248,1000224535,262107,
14.1699,10.6274,10.5,um,Surface,BoundingBoxAA Length,248,1000224540,262108,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000235321,262109,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,248,1000250170,262110,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,248,1000261378,262111,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,248,1000244239,262112,
7.08494,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000234804,262113,
14.1698,14.1698,9.45,um,Surface,BoundingBoxAA Length,248,1000260596,262114,
10.6274,7.08493,7.35,um,Surface,BoundingBoxAA Length,248,1000238387,262115,
10.6274,14.1699,6.3,um,Surface,BoundingBoxAA Length,248,1000224905,262116,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000252188,262117,
14.1699,14.1699,14.7,um,Surface,BoundingBoxAA Length,248,1000252058,262118,
10.6274,17.7123,12.6,um,Surface,BoundingBoxAA Length,248,1000248563,262119,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,248,1000224539,262120,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,248,1000252809,262121,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,248,1000224550,262122,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000224566,262123,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,248,1000257664,262124,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000240279,262125,
14.1698,14.1699,11.55,um,Surface,BoundingBoxAA Length,248,1000224560,262126,
14.1699,10.6274,12.6,um,Surface,BoundingBoxAA Length,248,1000224567,262127,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000257304,262128,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000255599,262129,
14.1699,17.7123,10.5,um,Surface,BoundingBoxAA Length,248,1000248583,262130,
14.1699,17.7123,9.45,um,Surface,BoundingBoxAA Length,248,1000224559,262131,
10.6274,14.1698,7.35,um,Surface,BoundingBoxAA Length,248,1000251299,262132,
10.6274,7.08492,8.4,um,Surface,BoundingBoxAA Length,248,1000260069,262133,
10.6274,14.1699,6.3,um,Surface,BoundingBoxAA Length,248,1000247113,262134,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,248,1000224940,262135,
14.1698,14.1699,12.6,um,Surface,BoundingBoxAA Length,248,1000224568,262136,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000259847,262137,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,248,1000250231,262138,
14.1699,10.6274,9.45,um,Surface,BoundingBoxAA Length,248,1000248436,262139,
10.6274,14.1699,11.55,um,Surface,BoundingBoxAA Length,248,1000248444,262140,
21.2548,17.7123,14.7,um,Surface,BoundingBoxAA Length,248,1000250532,262141,
10.6274,14.1699,8.4,um,Surface,BoundingBoxAA Length,249,1000228485,262142,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,249,1000226759,262143,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,249,1000224465,262144,
10.6274,14.1698,9.45,um,Surface,BoundingBoxAA Length,249,1000257942,262145,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,249,1000258922,262146,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,249,1000259506,262147,
14.1699,14.1698,12.6,um,Surface,BoundingBoxAA Length,249,1000224463,262148,
10.6274,14.1698,13.65,um,Surface,BoundingBoxAA Length,249,1000260645,262149,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,249,1000249926,262150,
14.1698,14.1699,6.3,um,Surface,BoundingBoxAA Length,249,1000248284,262151,
17.7124,24.7973,13.65,um,Surface,BoundingBoxAA Length,249,1000259637,262152,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,249,1000225621,262153,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,249,1000241014,262154,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,249,1000224473,262155,
10.6274,10.6274,11.55,um,Surface,BoundingBoxAA Length,249,1000238432,262156,
7.08491,10.6274,10.5,um,Surface,BoundingBoxAA Length,249,1000257204,262157,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,249,1000243967,262158,
10.6274,14.1698,11.55,um,Surface,BoundingBoxAA Length,249,1000224474,262159,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,249,1000239472,262160,
14.1698,17.7123,5.25,um,Surface,BoundingBoxAA Length,249,1000241552,262161,
14.1698,14.1699,9.45,um,Surface,BoundingBoxAA Length,249,1000241906,262162,
14.1699,17.7124,14.7,um,Surface,BoundingBoxAA Length,249,1000227400,262163,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,249,1000224486,262164,
10.6274,14.1698,14.7,um,Surface,BoundingBoxAA Length,249,1000224483,262165,
17.7123,14.1699,19.95,um,Surface,BoundingBoxAA Length,249,1000238294,262166,
10.6274,7.08494,8.4,um,Surface,BoundingBoxAA Length,249,1000224488,262167,
10.6274,10.6274,9.45,um,Surface,BoundingBoxAA Length,249,1000234024,262168,
17.7123,14.1699,13.65,um,Surface,BoundingBoxAA Length,249,1000261954,262169,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,249,1000259885,262170,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,249,1000254226,262171,
7.08494,10.6274,6.3,um,Surface,BoundingBoxAA Length,249,1000227233,262172,
14.1698,10.6274,6.3,um,Surface,BoundingBoxAA Length,249,1000253792,262173,
10.6274,7.08494,7.35,um,Surface,BoundingBoxAA Length,249,1000231813,262174,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,249,1000243664,262175,
10.6274,7.08494,9.45,um,Surface,BoundingBoxAA Length,249,1000255934,262176,
7.08491,7.08494,10.5,um,Surface,BoundingBoxAA Length,249,1000228532,262177,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,249,1000257710,262178,
17.7124,10.6274,10.5,um,Surface,BoundingBoxAA Length,249,1000260331,262179,
10.6274,10.6274,5.25,um,Surface,BoundingBoxAA Length,249,1000244837,262180,
14.1699,14.1699,11.55,um,Surface,BoundingBoxAA Length,249,1000252419,262181,
10.6274,10.6274,6.3,um,Surface,BoundingBoxAA Length,249,1000256074,262182,
10.6274,7.08494,6.3,um,Surface,BoundingBoxAA Length,249,1000224501,262183,
14.1698,17.7124,13.65,um,Surface,BoundingBoxAA Length,249,1000224505,262184,
14.1699,14.1699,10.5,um,Surface,BoundingBoxAA Length,249,1000226074,262185,
10.6274,10.6274,8.4,um,Surface,BoundingBoxAA Length,249,1000226515,262186,
10.6274,10.6274,5.25,um,Surface,BoundingBoxAA Length,249,1000224512,262187,
10.6274,7.08491,8.4,um,Surface,BoundingBoxAA Length,249,1000251530,262188,
10.6274,7.08493,8.4,um,Surface,BoundingBoxAA Length,249,1000224522,262189,
7.08491,10.6274,7.35,um,Surface,BoundingBoxAA Length,249,1000256620,262190,
10.6274,14.1699,8.4,um,Surface,BoundingBoxAA Length,249,1000260805,262191,
10.6274,14.1699,10.5,um,Surface,BoundingBoxAA Length,249,1000224513,262192,
10.6274,14.1699,9.45,um,Surface,BoundingBoxAA Length,249,1000224507,262193,
7.08494,10.6274,6.3,um,Surface,BoundingBoxAA Length,249,1000230629,262194,
10.6274,10.6274,7.35,um,Surface,BoundingBoxAA Length,249,1000224525,262195,
10.6274,10.6274,10.5,um,Surface,BoundingBoxAA Length,249,1000238489,262196,
10.6274,17.7123,10.5,um,Surface,BoundingBoxAA Length,249,1000224518,262197,
14.1698,14.1699,8.4,um,Surface,BoundingBoxAA Length,249,1000234078,262198,
