
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,TrackID,ID,
240.246,966.35,-91.9189,um,Surface,Ellipsoid Axis B,311,1000243967,267682,
363.428,-3.55581e-08,931.622,um,Surface,Ellipsoid Axis B,311,1000224474,267683,
936.734,96.9417,336.351,um,Surface,Ellipsoid Axis B,311,1000225621,267684,
-3.51357e-08,-3.77116e-08,1000,um,Surface,Ellipsoid Axis B,311,1000259637,267685,
382.568,-9.97207e-08,-923.928,um,Surface,Ellipsoid Axis B,311,1000224473,267686,
335.111,941.604,-32.895,um,Surface,Ellipsoid Axis B,311,1000241014,267687,
2.50466e-08,-741.97,-670.434,um,Surface,Ellipsoid Axis B,311,1000260758,267688,
174.772,-171.005,969.645,um,Surface,Ellipsoid Axis B,311,1000228485,267689,
51.295,420.47,-905.855,um,Surface,Ellipsoid Axis B,311,1000257942,267690,
915.93,-275.655,291.696,um,Surface,Ellipsoid Axis B,311,1000258922,267691,
-610.963,-669.18,422.992,um,Surface,Ellipsoid Axis B,311,1000266437,267692,
5.92447e-10,-748.211,-663.461,um,Surface,Ellipsoid Axis B,311,1000226759,267693,
-1.07692e-07,-859.341,511.403,um,Surface,Ellipsoid Axis B,311,1000262358,267694,
-451.493,-835.649,312.802,um,Surface,Ellipsoid Axis B,311,1000224463,267695,
348.382,916.6,-196.149,um,Surface,Ellipsoid Axis B,311,1000260645,267696,
-2.37083e-08,741.968,670.435,um,Surface,Ellipsoid Axis B,311,1000239472,267697,
865.261,142.807,480.551,um,Surface,Ellipsoid Axis B,311,1000238432,267698,
-704.929,-347.585,618.271,um,Surface,Ellipsoid Axis B,311,1000264618,267699,
1000,-0.00252385,-6.83949e-10,um,Surface,Ellipsoid Axis B,311,1000266765,267700,
-1.03326e-09,-754.005,-656.868,um,Surface,Ellipsoid Axis B,311,1000241906,267701,
967.013,28.9112,253.082,um,Surface,Ellipsoid Axis B,311,1000234024,267702,
-582.527,-582.537,-566.845,um,Surface,Ellipsoid Axis B,311,1000266761,267703,
7.94345e-09,363.421,931.625,um,Surface,Ellipsoid Axis B,311,1000261954,267704,
1.14989,233.019,-972.471,um,Surface,Ellipsoid Axis B,311,1000253792,267705,
915.006,205.845,-346.976,um,Surface,Ellipsoid Axis B,311,1000264627,267706,
-76.9464,845.672,528.127,um,Surface,Ellipsoid Axis B,311,1000263392,267707,
707.913,-706.299,-0.00692719,um,Surface,Ellipsoid Axis B,311,1000266698,267708,
629.741,-422.327,651.971,um,Surface,Ellipsoid Axis B,311,1000224505,267709,
-636.101,-1.30138e-08,771.606,um,Surface,Ellipsoid Axis B,311,1000264536,267710,
747.212,603.525,-278.264,um,Surface,Ellipsoid Axis B,311,1000226074,267711,
-8.3546e-05,-3.1247e-10,1000,um,Surface,Ellipsoid Axis B,311,1000226515,267712,
404.083,-134.338,904.804,um,Surface,Ellipsoid Axis B,311,1000228532,267713,
-606.837,-1.09825e-08,794.826,um,Surface,Ellipsoid Axis B,311,1000224512,267714,
-451.509,-835.636,312.814,um,Surface,Ellipsoid Axis B,311,1000224507,267715,
-975.561,-1.20045e-08,-219.73,um,Surface,Ellipsoid Axis B,311,1000251530,267716,
582.531,47.5318,-811.418,um,Surface,Ellipsoid Axis B,311,1000234078,267717,
-752.283,-282.692,-595.11,um,Surface,Ellipsoid Axis B,311,1000260805,267718,
-514.134,-557.829,651.531,um,Surface,Ellipsoid Axis B,311,1000224525,267719,
-651.218,-669.721,356.915,um,Surface,Ellipsoid Axis B,311,1000267420,267720,
169.441,-411.44,895.548,um,Surface,Ellipsoid Axis B,311,1000224533,267721,
3.24563e-08,-527.422,849.603,um,Surface,Ellipsoid Axis B,311,1000224543,267722,
880.803,377.615,-285.644,um,Surface,Ellipsoid Axis B,311,1000238489,267723,
7.20019e-09,-444.458,895.8,um,Surface,Ellipsoid Axis B,311,1000224534,267724,
8.12277e-10,-741.965,-670.439,um,Surface,Ellipsoid Axis B,311,1000255008,267725,
584.868,-683.182,-437.255,um,Surface,Ellipsoid Axis B,311,1000267188,267726,
669.731,674.874,309.848,um,Surface,Ellipsoid Axis B,311,1000224535,267727,
707.109,-707.104,0.0184965,um,Surface,Ellipsoid Axis B,311,1000226406,267728,
51.1699,-935.664,349.164,um,Surface,Ellipsoid Axis B,311,1000261378,267729,
782.815,-601.961,-157.618,um,Surface,Ellipsoid Axis B,311,1000267580,267730,
-1.6309e-08,-685.642,-727.939,um,Surface,Ellipsoid Axis B,311,1000224546,267731,
600.428,788.093,135.628,um,Surface,Ellipsoid Axis B,311,1000224550,267732,
375.729,926.28,-28.8561,um,Surface,Ellipsoid Axis B,311,1000263339,267733,
17.968,-329.626,-943.941,um,Surface,Ellipsoid Axis B,311,1000263717,267734,
712.007,-695.2,-98.7032,um,Surface,Ellipsoid Axis B,311,1000252058,267735,
301.176,-950.476,-76.7296,um,Surface,Ellipsoid Axis B,311,1000252809,267736,
901.142,-155.748,-404.58,um,Surface,Ellipsoid Axis B,311,1000261272,267737,
-110.715,-445.169,-888.576,um,Surface,Ellipsoid Axis B,311,1000248583,267738,
326.411,4.34208e-14,945.228,um,Surface,Ellipsoid Axis B,311,1000257664,267739,
-486.816,-802.934,-343.959,um,Surface,Ellipsoid Axis B,311,1000263155,267740,
-0.000238173,5.73066e-05,1000,um,Surface,Ellipsoid Axis B,311,1000224560,267741,
515.601,-835.658,-189.289,um,Surface,Ellipsoid Axis B,311,1000224559,267742,
721.607,-676.742,145.96,um,Surface,Ellipsoid Axis B,311,1000260069,267743,
2.50725e-09,-987.977,-154.604,um,Surface,Ellipsoid Axis B,311,1000262231,267744,
-108.125,108.125,988.24,um,Surface,Ellipsoid Axis B,311,1000255599,267745,
314.327,823.343,472.552,um,Surface,Ellipsoid Axis B,311,1000224568,267746,
447.213,894.427,-0.00153586,um,Surface,Ellipsoid Axis B,311,1000224940,267747,
-5.26419e-10,5.82281e-10,1000,um,Surface,Ellipsoid Axis B,311,1000259847,267748,
223.716,-2.3266e-10,974.654,um,Surface,Ellipsoid Axis B,311,1000247113,267749,
-1.31531,900.83,434.17,um,Surface,Ellipsoid Axis B,311,1000250231,267750,
501.961,229.728,-833.823,um,Surface,Ellipsoid Axis B,311,1000248436,267751,
88.8033,-809.787,579.964,um,Surface,Ellipsoid Axis B,312,1000224474,267752,
932.503,-61.1632,-355.945,um,Surface,Ellipsoid Axis B,312,1000225621,267753,
28.1606,-397.902,-916.995,um,Surface,Ellipsoid Axis B,312,1000224473,267754,
-4.06875e-05,4.07542e-05,1000,um,Surface,Ellipsoid Axis B,312,1000259637,267755,
689.572,547.761,-473.76,um,Surface,Ellipsoid Axis B,312,1000241014,267756,
-7.95355e-10,-934.388,-356.257,um,Surface,Ellipsoid Axis B,312,1000260758,267757,
566.54,-798.038,205.347,um,Surface,Ellipsoid Axis B,312,1000228485,267758,
224.98,-803.618,-550.982,um,Surface,Ellipsoid Axis B,312,1000257942,267759,
-371.174,-405.575,-835.307,um,Surface,Ellipsoid Axis B,312,1000266437,267760,
-741.715,-2.87675e-08,670.715,um,Surface,Ellipsoid Axis B,312,1000258922,267761,
776.345,567.551,-274.179,um,Surface,Ellipsoid Axis B,312,1000226759,267762,
-615.67,-721.942,315.833,um,Surface,Ellipsoid Axis B,312,1000262358,267763,
703.33,629.49,-330.257,um,Surface,Ellipsoid Axis B,312,1000224463,267764,
254.5,-254.604,-932.956,um,Surface,Ellipsoid Axis B,312,1000260645,267765,
930.556,261.497,-256.292,um,Surface,Ellipsoid Axis B,312,1000267379,267766,
207.492,972.009,-110.21,um,Surface,Ellipsoid Axis B,312,1000243967,267767,
-166.295,-782.574,599.937,um,Surface,Ellipsoid Axis B,312,1000264618,267768,
280.889,-959.438,-24.0695,um,Surface,Ellipsoid Axis B,312,1000266920,267769,
-511.834,778.921,362.364,um,Surface,Ellipsoid Axis B,312,1000239472,267770,
707.11,-707.103,-0.0202333,um,Surface,Ellipsoid Axis B,312,1000238432,267771,
649.783,745.958,146.044,um,Surface,Ellipsoid Axis B,312,1000234024,267772,
265.102,-728.342,-631.854,um,Surface,Ellipsoid Axis B,312,1000264627,267773,
608.009,-608.001,510.549,um,Surface,Ellipsoid Axis B,312,1000267774,267774,
878.941,362.353,310.102,um,Surface,Ellipsoid Axis B,312,1000261954,267775,
129.564,129.566,983.07,um,Surface,Ellipsoid Axis B,312,1000266761,267776,
-2.55864e-07,-669.082,-743.189,um,Surface,Ellipsoid Axis B,312,1000241906,267777,
-43.9851,408.42,-911.734,um,Surface,Ellipsoid Axis B,312,1000253792,267778,
527.224,320.921,786.794,um,Surface,Ellipsoid Axis B,312,1000264536,267779,
1000,-1.4099e-09,6.79779e-11,um,Surface,Ellipsoid Axis B,312,1000263392,267780,
-292.244,-940.197,174.993,um,Surface,Ellipsoid Axis B,312,1000266698,267781,
533.569,-782.35,321.298,um,Surface,Ellipsoid Axis B,312,1000224505,267782,
960.094,-277.954,-30.991,um,Surface,Ellipsoid Axis B,312,1000226074,267783,
84.9038,-391.989,916.044,um,Surface,Ellipsoid Axis B,312,1000226515,267784,
-129.245,1.99642e-09,991.613,um,Surface,Ellipsoid Axis B,312,1000228532,267785,
0.000420644,1000,0,um,Surface,Ellipsoid Axis B,312,1000251530,267786,
462.476,844.768,-269.229,um,Surface,Ellipsoid Axis B,312,1000224507,267787,
319.619,535.634,781.627,um,Surface,Ellipsoid Axis B,312,1000234078,267788,
571.806,1.99574e-08,-820.389,um,Surface,Ellipsoid Axis B,312,1000260805,267789,
-933.748,11.4004,357.749,um,Surface,Ellipsoid Axis B,312,1000238489,267790,
610.825,148.382,-777.737,um,Surface,Ellipsoid Axis B,312,1000224525,267791,
2.62016e-08,-868.725,495.294,um,Surface,Ellipsoid Axis B,312,1000224543,267792,
-11.9506,999.784,16.9872,um,Surface,Ellipsoid Axis B,312,1000267420,267793,
7.8378e-09,-741.7,670.732,um,Surface,Ellipsoid Axis B,312,1000224534,267794,
869.051,-450.222,205.062,um,Surface,Ellipsoid Axis B,312,1000267188,267795,
-5.51018e-09,-685.642,-727.939,um,Surface,Ellipsoid Axis B,312,1000255008,267796,
546.228,-242.847,801.661,um,Surface,Ellipsoid Axis B,312,1000225028,267797,
-435.943,-844.96,309.834,um,Surface,Ellipsoid Axis B,312,1000224535,267798,
-372.434,-132.498,-918.552,um,Surface,Ellipsoid Axis B,312,1000261378,267799,
-257.249,-773.345,579.448,um,Surface,Ellipsoid Axis B,312,1000260596,267800,
89.7213,89.7208,991.917,um,Surface,Ellipsoid Axis B,312,1000224546,267801,
191.8,-915.914,352.582,um,Surface,Ellipsoid Axis B,312,1000267580,267802,
707.104,-707.11,0.00362864,um,Surface,Ellipsoid Axis B,312,1000252058,267803,
128.197,968.713,-212.51,um,Surface,Ellipsoid Axis B,312,1000263339,267804,
452.268,-699.782,-552.955,um,Surface,Ellipsoid Axis B,312,1000263717,267805,
907.747,-407.762,98.6169,um,Surface,Ellipsoid Axis B,312,1000252809,267806,
523.408,851.609,-28.412,um,Surface,Ellipsoid Axis B,312,1000248583,267807,
98.1798,180.822,-978.603,um,Surface,Ellipsoid Axis B,312,1000261272,267808,
777.377,1.32728e-09,-629.034,um,Surface,Ellipsoid Axis B,312,1000263155,267809,
2.2847e-09,-686.683,-726.957,um,Surface,Ellipsoid Axis B,312,1000257664,267810,
707.078,-707.136,-0.0143795,um,Surface,Ellipsoid Axis B,312,1000224560,267811,
-390.092,-519.103,760.5,um,Surface,Ellipsoid Axis B,312,1000255599,267812,
-341.192,-341.196,-875.884,um,Surface,Ellipsoid Axis B,312,1000260069,267813,
565.406,-821.165,-77.4834,um,Surface,Ellipsoid Axis B,312,1000224940,267814,
165.722,812.326,559.162,um,Surface,Ellipsoid Axis B,312,1000224568,267815,
-222.395,-1.42162e-09,974.957,um,Surface,Ellipsoid Axis B,312,1000259847,267816,
700.607,408.493,585.049,um,Surface,Ellipsoid Axis B,312,1000250231,267817,
707.096,-707.118,0.0197563,um,Surface,Ellipsoid Axis B,312,1000248436,267818,
-2.37992e-08,-647.135,762.375,um,Surface,Ellipsoid Axis B,313,1000265682,267819,
454.267,51.9163,-889.352,um,Surface,Ellipsoid Axis B,313,1000224474,267820,
893.836,-448.298,9.2886,um,Surface,Ellipsoid Axis B,313,1000243967,267821,
-183.076,-291.128,939.004,um,Surface,Ellipsoid Axis B,313,1000225621,267822,
639.161,452.257,622.042,um,Surface,Ellipsoid Axis B,313,1000224473,267823,
362.665,170.049,916.274,um,Surface,Ellipsoid Axis B,313,1000241014,267824,
4.40038e-09,-140.242,990.117,um,Surface,Ellipsoid Axis B,313,1000259637,267825,
1.98829e-09,-508.966,-860.786,um,Surface,Ellipsoid Axis B,313,1000260758,267826,
-637.621,425.962,-641.869,um,Surface,Ellipsoid Axis B,313,1000228485,267827,
-197.387,-808.177,-554.876,um,Surface,Ellipsoid Axis B,313,1000266437,267828,
-80.2615,-853.563,514.77,um,Surface,Ellipsoid Axis B,313,1000258922,267829,
-2.99221e-08,858.216,513.288,um,Surface,Ellipsoid Axis B,313,1000226759,267830,
-2.23596e-08,-919.567,392.932,um,Surface,Ellipsoid Axis B,313,1000262358,267831,
316.228,-948.683,1.05715e-07,um,Surface,Ellipsoid Axis B,313,1000224463,267832,
380.252,904.665,192.328,um,Surface,Ellipsoid Axis B,313,1000260645,267833,
-426.984,748.159,507.881,um,Surface,Ellipsoid Axis B,313,1000266920,267834,
264.227,-936.587,230.193,um,Surface,Ellipsoid Axis B,313,1000267379,267835,
706.346,-706.342,-46.4417,um,Surface,Ellipsoid Axis B,313,1000264618,267836,
-1.06363e-07,-888.301,-459.261,um,Surface,Ellipsoid Axis B,313,1000239472,267837,
916.594,306.243,-257.044,um,Surface,Ellipsoid Axis B,313,1000227400,267838,
362.571,-925.835,-106.638,um,Surface,Ellipsoid Axis B,313,1000234024,267839,
-218.124,-411.92,884.728,um,Surface,Ellipsoid Axis B,313,1000267774,267840,
-803.43,2.12029e-13,595.399,um,Surface,Ellipsoid Axis B,313,1000266765,267841,
956.858,216.755,193.493,um,Surface,Ellipsoid Axis B,313,1000261954,267842,
920.162,375.876,109.634,um,Surface,Ellipsoid Axis B,313,1000241906,267843,
-4.3771e-08,-444.184,-895.936,um,Surface,Ellipsoid Axis B,313,1000254226,267844,
372.927,900.917,221.976,um,Surface,Ellipsoid Axis B,313,1000253792,267845,
601.018,-578.107,551.878,um,Surface,Ellipsoid Axis B,313,1000263392,267846,
933.128,270.179,237.224,um,Surface,Ellipsoid Axis B,313,1000226074,267847,
-596.007,-617.306,-513.526,um,Surface,Ellipsoid Axis B,313,1000264536,267848,
427.399,-852.596,-300.683,um,Surface,Ellipsoid Axis B,313,1000266698,267849,
927.55,-364.991,80.1981,um,Surface,Ellipsoid Axis B,313,1000228532,267850,
18.4658,999.636,-19.6609,um,Surface,Ellipsoid Axis B,313,1000224505,267851,
-5.55119e-17,-1000,0.000112579,um,Surface,Ellipsoid Axis B,313,1000226515,267852,
75.6834,327.933,-941.664,um,Surface,Ellipsoid Axis B,313,1000251530,267853,
-647.135,-2.96368e-08,762.375,um,Surface,Ellipsoid Axis B,313,1000224512,267854,
381.744,919.593,92.8417,um,Surface,Ellipsoid Axis B,313,1000224507,267855,
-82.1487,-383.572,-919.85,um,Surface,Ellipsoid Axis B,313,1000264276,267856,
233.105,-925.41,298.795,um,Surface,Ellipsoid Axis B,313,1000234078,267857,
168.521,562.655,809.333,um,Surface,Ellipsoid Axis B,313,1000267420,267858,
-979.23,100.042,176.351,um,Surface,Ellipsoid Axis B,313,1000238489,267859,
-0.000600904,-1000,3.41971e-10,um,Surface,Ellipsoid Axis B,313,1000224525,267860,
180.134,-362.258,-914.506,um,Surface,Ellipsoid Axis B,313,1000224543,267861,
3.99084e-09,343.854,-939.023,um,Surface,Ellipsoid Axis B,313,1000255008,267862,
1.72358e-08,166.602,-986.024,um,Surface,Ellipsoid Axis B,313,1000258389,267863,
708.49,-683.577,-175.399,um,Surface,Ellipsoid Axis B,313,1000224534,267864,
0,979.44,-201.738,um,Surface,Ellipsoid Axis B,313,1000226406,267865,
-263.462,947.73,179.987,um,Surface,Ellipsoid Axis B,313,1000267188,267866,
-1.46803e-08,-688.25,-725.473,um,Surface,Ellipsoid Axis B,313,1000225028,267867,
7.39789e-09,1000,2.95572e-10,um,Surface,Ellipsoid Axis B,313,1000224535,267868,
434.976,-54.5059,898.791,um,Surface,Ellipsoid Axis B,313,1000261378,267869,
-2.80961e-08,-605.063,-796.177,um,Surface,Ellipsoid Axis B,313,1000260596,267870,
373.8,899.112,-227.75,um,Surface,Ellipsoid Axis B,313,1000224546,267871,
-717.205,-431.181,547.45,um,Surface,Ellipsoid Axis B,313,1000234804,267872,
166.602,-1.77215e-09,-986.024,um,Surface,Ellipsoid Axis B,313,1000267580,267873,
82.0322,-960.525,-265.824,um,Surface,Ellipsoid Axis B,313,1000252058,267874,
-612.086,395.466,684.805,um,Surface,Ellipsoid Axis B,313,1000263717,267875,
-989.513,105.06,-99.1227,um,Surface,Ellipsoid Axis B,313,1000263339,267876,
22.9909,619.674,-784.522,um,Surface,Ellipsoid Axis B,313,1000252809,267877,
274.531,-449.758,-849.912,um,Surface,Ellipsoid Axis B,313,1000248583,267878,
206.755,-642.408,737.946,um,Surface,Ellipsoid Axis B,313,1000261272,267879,
-325.051,763.634,557.858,um,Surface,Ellipsoid Axis B,313,1000263155,267880,
-606.834,6.08986e-09,-794.829,um,Surface,Ellipsoid Axis B,313,1000257664,267881,
-9.45633,-440.359,-897.772,um,Surface,Ellipsoid Axis B,313,1000224560,267882,
393.606,187.262,900.004,um,Surface,Ellipsoid Axis B,313,1000255599,267883,
-849.888,-245.777,466.138,um,Surface,Ellipsoid Axis B,313,1000224940,267884,
664.336,-536.126,-520.794,um,Surface,Ellipsoid Axis B,313,1000259847,267885,
136.588,607.325,-782.624,um,Surface,Ellipsoid Axis B,313,1000224568,267886,
190.281,-571.121,-798.508,um,Surface,Ellipsoid Axis B,313,1000250231,267887,
707.108,-707.106,-0.0103187,um,Surface,Ellipsoid Axis B,313,1000248436,267888,
67.1356,866.581,-494.499,um,Surface,Ellipsoid Axis B,314,1000224474,267889,
162.771,-425.573,-890.165,um,Surface,Ellipsoid Axis B,314,1000225621,267890,
-201.769,-186.938,-961.428,um,Surface,Ellipsoid Axis B,314,1000241014,267891,
123.236,-480.363,868.369,um,Surface,Ellipsoid Axis B,314,1000259637,267892,
-449.153,590.306,670.672,um,Surface,Ellipsoid Axis B,314,1000224473,267893,
-3.49684e-08,-527.426,-849.601,um,Surface,Ellipsoid Axis B,314,1000260758,267894,
930.893,-209.582,299.19,um,Surface,Ellipsoid Axis B,314,1000228485,267895,
-937.262,104.415,-332.623,um,Surface,Ellipsoid Axis B,314,1000257942,267896,
728.157,392.51,-561.893,um,Surface,Ellipsoid Axis B,314,1000266437,267897,
691.967,-695.135,-194.855,um,Surface,Ellipsoid Axis B,314,1000258922,267898,
-377.958,-862.827,335.676,um,Surface,Ellipsoid Axis B,314,1000262358,267899,
-1.18781e-08,198.842,980.031,um,Surface,Ellipsoid Axis B,314,1000226759,267900,
-786.634,9.0992,617.353,um,Surface,Ellipsoid Axis B,314,1000224463,267901,
-1.44916e-07,-987.606,-156.952,um,Surface,Ellipsoid Axis B,314,1000260645,267902,
601.285,1.49076e-08,799.035,um,Surface,Ellipsoid Axis B,314,1000265682,267903,
275.526,-928.515,248.887,um,Surface,Ellipsoid Axis B,314,1000267379,267904,
292.719,845.891,-445.852,um,Surface,Ellipsoid Axis B,314,1000243967,267905,
-450.61,-487.439,747.9,um,Surface,Ellipsoid Axis B,314,1000264618,267906,
-4.08714,-950.849,-309.627,um,Surface,Ellipsoid Axis B,314,1000266920,267907,
592.917,804.641,31.6453,um,Surface,Ellipsoid Axis B,314,1000234024,267908,
-1.50025e-07,-779.548,-626.343,um,Surface,Ellipsoid Axis B,314,1000239472,267909,
486.913,794.108,-363.743,um,Surface,Ellipsoid Axis B,314,1000227400,267910,
142.394,-115.086,983.097,um,Surface,Ellipsoid Axis B,314,1000264627,267911,
360.546,-925.042,119.6,um,Surface,Ellipsoid Axis B,314,1000267774,267912,
925.553,120.995,358.765,um,Surface,Ellipsoid Axis B,314,1000241906,267913,
-6.23842e-09,468.94,883.23,um,Surface,Ellipsoid Axis B,314,1000254226,267914,
912.055,-349.79,214.016,um,Surface,Ellipsoid Axis B,314,1000253792,267915,
707.206,-707.007,-7.99281e-09,um,Surface,Ellipsoid Axis B,314,1000266698,267916,
841.102,-34.846,539.752,um,Surface,Ellipsoid Axis B,314,1000226074,267917,
-389.1,-254.184,885.433,um,Surface,Ellipsoid Axis B,314,1000263392,267918,
-385.578,-295.286,-874.149,um,Surface,Ellipsoid Axis B,314,1000224505,267919,
630.342,594.896,498.766,um,Surface,Ellipsoid Axis B,314,1000264536,267920,
4.00095e-08,-896.822,-442.391,um,Surface,Ellipsoid Axis B,314,1000226515,267921,
68.4458,-150.171,986.288,um,Surface,Ellipsoid Axis B,314,1000228532,267922,
-0.000334121,-1.24988e-09,1000,um,Surface,Ellipsoid Axis B,314,1000251530,267923,
773.659,-240.542,586.166,um,Surface,Ellipsoid Axis B,314,1000224512,267924,
541.995,-432.057,720.811,um,Surface,Ellipsoid Axis B,314,1000264276,267925,
-333.651,892.183,304.446,um,Surface,Ellipsoid Axis B,314,1000224507,267926,
-862.108,-277.987,-423.667,um,Surface,Ellipsoid Axis B,314,1000234078,267927,
-160.571,705.842,689.93,um,Surface,Ellipsoid Axis B,314,1000224533,267928,
507.963,27.9784,-860.925,um,Surface,Ellipsoid Axis B,314,1000224525,267929,
-60.7573,39.1533,-997.384,um,Surface,Ellipsoid Axis B,314,1000267420,267930,
-245.908,864.406,438.556,um,Surface,Ellipsoid Axis B,314,1000238489,267931,
4.98748e-10,-170.885,-985.291,um,Surface,Ellipsoid Axis B,314,1000224534,267932,
211.186,908.942,359.478,um,Surface,Ellipsoid Axis B,314,1000267188,267933,
-326.414,1.28599e-10,945.227,um,Surface,Ellipsoid Axis B,314,1000226406,267934,
593.551,55.551,802.877,um,Surface,Ellipsoid Axis B,314,1000224535,267935,
-4.40179e-09,-222.393,974.957,um,Surface,Ellipsoid Axis B,314,1000225028,267936,
328.179,-817.283,-473.653,um,Surface,Ellipsoid Axis B,314,1000224539,267937,
-102.489,-985.387,-136.046,um,Surface,Ellipsoid Axis B,314,1000261378,267938,
696.457,540.361,472.184,um,Surface,Ellipsoid Axis B,314,1000234804,267939,
817.129,-539.651,202.674,um,Surface,Ellipsoid Axis B,314,1000224546,267940,
661.356,750.015,-9.2693,um,Surface,Ellipsoid Axis B,314,1000224550,267941,
885.327,-406.476,225.771,um,Surface,Ellipsoid Axis B,314,1000252809,267942,
-9.67444,816.64,577.066,um,Surface,Ellipsoid Axis B,314,1000267580,267943,
707.105,-707.108,-0.000480142,um,Surface,Ellipsoid Axis B,314,1000263339,267944,
872.584,488.4,7.90114,um,Surface,Ellipsoid Axis B,314,1000261272,267945,
0.657903,-524.729,851.269,um,Surface,Ellipsoid Axis B,314,1000263717,267946,
-67.9962,-858.194,508.802,um,Surface,Ellipsoid Axis B,314,1000252058,267947,
-11.6931,160.324,-986.995,um,Surface,Ellipsoid Axis B,314,1000224560,267948,
197.047,534.452,821.909,um,Surface,Ellipsoid Axis B,314,1000255599,267949,
223.718,2.64218e-09,974.654,um,Surface,Ellipsoid Axis B,314,1000260069,267950,
862.593,-1.13062e-09,-505.899,um,Surface,Ellipsoid Axis B,314,1000262231,267951,
713.257,-699.018,-51.3638,um,Surface,Ellipsoid Axis B,314,1000224568,267952,
-283.514,-711.853,642.561,um,Surface,Ellipsoid Axis B,314,1000224940,267953,
-801.759,-6.79166e-09,597.648,um,Surface,Ellipsoid Axis B,314,1000250231,267954,
521.267,299.179,799.233,um,Surface,Ellipsoid Axis B,314,1000248436,267955,
1.11022e-13,1000,3.11241e-09,um,Surface,Ellipsoid Axis B,315,1000226759,267956,
252.565,896.643,-363.652,um,Surface,Ellipsoid Axis B,315,1000262358,267957,
-716.611,-632.584,-293.781,um,Surface,Ellipsoid Axis B,315,1000224463,267958,
920.407,389.643,32.0709,um,Surface,Ellipsoid Axis B,315,1000260645,267959,
806.644,589.322,44.9975,um,Surface,Ellipsoid Axis B,315,1000266437,267960,
838.691,-478.185,-260.645,um,Surface,Ellipsoid Axis B,315,1000258922,267961,
262.23,-949.32,-173.281,um,Surface,Ellipsoid Axis B,315,1000228485,267962,
-5.94363e-10,-601.302,-799.022,um,Surface,Ellipsoid Axis B,315,1000260758,267963,
919.195,330.638,213.912,um,Surface,Ellipsoid Axis B,315,1000225621,267964,
-900.016,-263.137,347.463,um,Surface,Ellipsoid Axis B,315,1000241014,267965,
557.747,232.84,796.683,um,Surface,Ellipsoid Axis B,315,1000259637,267966,
2.28472e-09,-686.683,726.957,um,Surface,Ellipsoid Axis B,315,1000224473,267967,
468.374,-509.934,721.521,um,Surface,Ellipsoid Axis B,315,1000243967,267968,
392.663,885.839,247.195,um,Surface,Ellipsoid Axis B,315,1000267379,267969,
-150.854,978.176,142.877,um,Surface,Ellipsoid Axis B,315,1000266920,267970,
-2.37083e-08,741.968,670.435,um,Surface,Ellipsoid Axis B,315,1000239472,267971,
408.366,-1.09289e-08,912.818,um,Surface,Ellipsoid Axis B,315,1000227400,267972,
-2.32916e-09,-1.05283e-09,1000,um,Surface,Ellipsoid Axis B,315,1000266765,267973,
652.896,-725.557,-217.471,um,Surface,Ellipsoid Axis B,315,1000234024,267974,
751.582,641.929,-151.827,um,Surface,Ellipsoid Axis B,315,1000261954,267975,
-417.63,-83.5627,904.766,um,Surface,Ellipsoid Axis B,315,1000241906,267976,
0,343.856,939.022,um,Surface,Ellipsoid Axis B,315,1000254226,267977,
447.752,892.114,-60.418,um,Surface,Ellipsoid Axis B,315,1000253792,267978,
368.437,929.635,5.82067,um,Surface,Ellipsoid Axis B,315,1000266698,267979,
-210.951,-242.436,-946.955,um,Surface,Ellipsoid Axis B,315,1000263392,267980,
-87.5409,-472.356,-877.05,um,Surface,Ellipsoid Axis B,315,1000228532,267981,
373.794,531.632,760.03,um,Surface,Ellipsoid Axis B,315,1000264536,267982,
549.991,63.4775,-832.755,um,Surface,Ellipsoid Axis B,315,1000224505,267983,
-6.06909e-09,-571.806,-820.389,um,Surface,Ellipsoid Axis B,315,1000224512,267984,
-5.79812e-08,967.935,251.2,um,Surface,Ellipsoid Axis B,315,1000226515,267985,
929.376,-309.79,200.727,um,Surface,Ellipsoid Axis B,315,1000251530,267986,
884.321,435.7,167.753,um,Surface,Ellipsoid Axis B,315,1000264276,267987,
140.466,-882.616,-448.619,um,Surface,Ellipsoid Axis B,315,1000234078,267988,
707.108,707.105,-0.0179936,um,Surface,Ellipsoid Axis B,315,1000224507,267989,
-264.172,-563.686,-782.605,um,Surface,Ellipsoid Axis B,315,1000224525,267990,
-189.772,27.4777,981.444,um,Surface,Ellipsoid Axis B,315,1000238489,267991,
441.413,-889.363,-119.112,um,Surface,Ellipsoid Axis B,315,1000224534,267992,
-685.052,-306.126,661.052,um,Surface,Ellipsoid Axis B,315,1000267420,267993,
-37.3351,-998.364,43.2971,um,Surface,Ellipsoid Axis B,315,1000267188,267994,
2.01557e-09,223.717,974.654,um,Surface,Ellipsoid Axis B,315,1000226406,267995,
479.136,98.9363,-872.147,um,Surface,Ellipsoid Axis B,315,1000255008,267996,
537.339,-208.457,817.198,um,Surface,Ellipsoid Axis B,315,1000224535,267997,
3.57826e-09,601.283,799.036,um,Surface,Ellipsoid Axis B,315,1000225028,267998,
901.404,-388.418,191.319,um,Surface,Ellipsoid Axis B,315,1000261378,267999,
