
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,TrackID,ID,
996.176,69.0596,53.5179,um,Surface,Ellipsoid Axis C,3,1000224538,224776,
39.9692,-68.7182,996.835,um,Surface,Ellipsoid Axis C,3,1000224537,224777,
993.646,-31.8283,107.952,um,Surface,Ellipsoid Axis C,3,1000224539,224778,
165.062,296.328,940.715,um,Surface,Ellipsoid Axis C,3,1000224543,224779,
-591.992,-494.1,-636.719,um,Surface,Ellipsoid Axis C,3,1000224541,224780,
-330.788,-669.697,664.895,um,Surface,Ellipsoid Axis C,3,1000224536,224781,
-546.881,173.865,-818.958,um,Surface,Ellipsoid Axis C,3,1000224546,224782,
-195.207,80.4468,977.457,um,Surface,Ellipsoid Axis C,3,1000224542,224783,
-12.0116,447.044,894.431,um,Surface,Ellipsoid Axis C,3,1000224540,224784,
104.479,3.75911,994.52,um,Surface,Ellipsoid Axis C,3,1000224549,224785,
-9.80617e-13,2.13712e-05,1000,um,Surface,Ellipsoid Axis C,3,1000224548,224786,
-218.376,-325.615,919.939,um,Surface,Ellipsoid Axis C,3,1000224545,224787,
-60.9529,755.894,651.851,um,Surface,Ellipsoid Axis C,3,1000224544,224788,
459.89,-91.9838,883.199,um,Surface,Ellipsoid Axis C,3,1000224552,224789,
2.32156e-05,-5.2823e-05,1000,um,Surface,Ellipsoid Axis C,3,1000224553,224790,
-452.571,325.979,830.01,um,Surface,Ellipsoid Axis C,3,1000224547,224791,
24.9328,881.797,470.97,um,Surface,Ellipsoid Axis C,3,1000224550,224792,
1.42269e-09,-951.529,-307.558,um,Surface,Ellipsoid Axis C,3,1000224551,224793,
-377.883,227.963,-897.35,um,Surface,Ellipsoid Axis C,3,1000224557,224794,
738.852,107.981,-665.16,um,Surface,Ellipsoid Axis C,3,1000224554,224795,
133.888,235.193,962.683,um,Surface,Ellipsoid Axis C,3,1000224555,224796,
13.0592,83.992,996.381,um,Surface,Ellipsoid Axis C,3,1000224558,224797,
-799.036,-5.24572e-11,601.284,um,Surface,Ellipsoid Axis C,3,1000224798,224798,
-4.88744,-483.608,875.271,um,Surface,Ellipsoid Axis C,3,1000224556,224799,
905.7,403.981,128.477,um,Surface,Ellipsoid Axis C,3,1000224562,224800,
-345.591,-154.001,925.662,um,Surface,Ellipsoid Axis C,3,1000224563,224801,
-149.387,928.895,338.876,um,Surface,Ellipsoid Axis C,3,1000224802,224802,
109.087,187.296,976.228,um,Surface,Ellipsoid Axis C,3,1000224559,224803,
-340.526,68.9002,937.707,um,Surface,Ellipsoid Axis C,3,1000224561,224804,
-182.549,-207.535,-961.044,um,Surface,Ellipsoid Axis C,3,1000224805,224805,
-22.3778,-207.788,977.918,um,Surface,Ellipsoid Axis C,3,1000224560,224806,
327.736,781.444,530.974,um,Surface,Ellipsoid Axis C,3,1000224565,224807,
56.7125,-223.852,972.972,um,Surface,Ellipsoid Axis C,3,1000224564,224808,
313.431,578.814,752.818,um,Surface,Ellipsoid Axis C,3,1000224566,224809,
-34.0041,494.238,868.661,um,Surface,Ellipsoid Axis C,3,1000224567,224810,
-61.749,344.412,936.786,um,Surface,Ellipsoid Axis C,3,1000224569,224811,
-158.808,173.958,971.864,um,Surface,Ellipsoid Axis C,3,1000224570,224812,
-649.81,732.81,201.836,um,Surface,Ellipsoid Axis C,3,1000224674,224813,
-130.714,-853.591,-504.278,um,Surface,Ellipsoid Axis C,3,1000224814,224814,
12.9096,16.8255,999.775,um,Surface,Ellipsoid Axis C,3,1000224573,224815,
-38.7629,635.522,771.109,um,Surface,Ellipsoid Axis C,3,1000224568,224816,
-122.72,126.557,984.339,um,Surface,Ellipsoid Axis C,3,1000224571,224817,
-93.7157,443.306,891.458,um,Surface,Ellipsoid Axis C,3,1000224572,224818,
998.793,-1.68482e-11,49.1142,um,Surface,Ellipsoid Axis C,3,1000224693,224819,
41.449,613.442,788.651,um,Surface,Ellipsoid Axis C,3,1000224575,224820,
773.106,-275.55,571.297,um,Surface,Ellipsoid Axis C,4,1000224471,224821,
125.487,-53.6178,990.645,um,Surface,Ellipsoid Axis C,4,1000224472,224822,
629.745,7.02773,776.77,um,Surface,Ellipsoid Axis C,4,1000224473,224823,
364.417,-555.385,747.494,um,Surface,Ellipsoid Axis C,4,1000224469,224824,
62.2912,13.6467,997.965,um,Surface,Ellipsoid Axis C,4,1000224701,224825,
229.571,-278.947,932.462,um,Surface,Ellipsoid Axis C,4,1000224468,224826,
-572.856,-324.648,-752.622,um,Surface,Ellipsoid Axis C,4,1000224470,224827,
365.916,-290.947,-883.999,um,Surface,Ellipsoid Axis C,4,1000224464,224828,
-3.65921,-97.3252,995.246,um,Surface,Ellipsoid Axis C,4,1000224466,224829,
276.4,144.245,950.156,um,Surface,Ellipsoid Axis C,4,1000224465,224830,
325.27,-108.739,939.348,um,Surface,Ellipsoid Axis C,4,1000224467,224831,
-60.7927,-624.426,778.715,um,Surface,Ellipsoid Axis C,4,1000224458,224832,
98.3725,650.779,-752.867,um,Surface,Ellipsoid Axis C,4,1000224459,224833,
94.1319,-326.704,940.427,um,Surface,Ellipsoid Axis C,4,1000224461,224834,
351.56,-47.5663,-934.956,um,Surface,Ellipsoid Axis C,4,1000224460,224835,
116.783,950.618,287.554,um,Surface,Ellipsoid Axis C,4,1000224462,224836,
-748.04,-477.603,460.795,um,Surface,Ellipsoid Axis C,4,1000224463,224837,
-13.6062,-308.49,951.13,um,Surface,Ellipsoid Axis C,4,1000224477,224838,
36.0723,156.541,987.013,um,Surface,Ellipsoid Axis C,4,1000224475,224839,
309.796,-37.2719,950.072,um,Surface,Ellipsoid Axis C,4,1000224840,224840,
-219.265,306.153,926.387,um,Surface,Ellipsoid Axis C,4,1000224476,224841,
76.5789,519.297,-851.156,um,Surface,Ellipsoid Axis C,4,1000224474,224842,
-110.837,-140.889,-983.802,um,Surface,Ellipsoid Axis C,4,1000224480,224843,
-224.127,683.72,694.474,um,Surface,Ellipsoid Axis C,4,1000224484,224844,
35.0781,526.932,849.183,um,Surface,Ellipsoid Axis C,4,1000224478,224845,
67.4572,318.252,-945.603,um,Surface,Ellipsoid Axis C,4,1000224479,224846,
752.646,-656.65,48.3186,um,Surface,Ellipsoid Axis C,4,1000224483,224847,
170.126,66.2429,983.193,um,Surface,Ellipsoid Axis C,4,1000224482,224848,
40.7199,18.3017,999.003,um,Surface,Ellipsoid Axis C,4,1000224485,224849,
706.469,57.8633,705.375,um,Surface,Ellipsoid Axis C,4,1000224486,224850,
608.882,637.963,471.451,um,Surface,Ellipsoid Axis C,4,1000224481,224851,
79.9089,-592.422,801.655,um,Surface,Ellipsoid Axis C,4,1000224487,224852,
-571.392,384.006,725.293,um,Surface,Ellipsoid Axis C,4,1000224491,224853,
114.907,102.489,988.075,um,Surface,Ellipsoid Axis C,4,1000224489,224854,
221.075,258.857,940.276,um,Surface,Ellipsoid Axis C,4,1000224488,224855,
892.173,-410.119,189.287,um,Surface,Ellipsoid Axis C,4,1000224492,224856,
-64.6647,25.3707,-997.584,um,Surface,Ellipsoid Axis C,4,1000224490,224857,
31.1489,-62.5065,997.558,um,Surface,Ellipsoid Axis C,4,1000224497,224858,
867.637,-165.984,-468.675,um,Surface,Ellipsoid Axis C,4,1000224496,224859,
-4.75501e-06,-641.097,767.46,um,Surface,Ellipsoid Axis C,4,1000224495,224860,
-111.745,-180.222,977.258,um,Surface,Ellipsoid Axis C,4,1000224493,224861,
128.434,833.555,537.3,um,Surface,Ellipsoid Axis C,4,1000224498,224862,
249.054,-205.417,946.454,um,Surface,Ellipsoid Axis C,4,1000224502,224863,
54.908,-188.974,980.446,um,Surface,Ellipsoid Axis C,4,1000224494,224864,
-75.1327,-642.441,762.643,um,Surface,Ellipsoid Axis C,4,1000224506,224865,
533.454,-492.353,687.761,um,Surface,Ellipsoid Axis C,4,1000224501,224866,
964.239,-247.407,95.0391,um,Surface,Ellipsoid Axis C,4,1000224499,224867,
144.156,-852.62,502.253,um,Surface,Ellipsoid Axis C,4,1000224500,224868,
17.2299,481.74,876.145,um,Surface,Ellipsoid Axis C,4,1000224505,224869,
-54.4604,207.152,976.792,um,Surface,Ellipsoid Axis C,4,1000224508,224870,
-163.173,72.3474,983.941,um,Surface,Ellipsoid Axis C,4,1000224503,224871,
23.4344,-934.559,-355.035,um,Surface,Ellipsoid Axis C,4,1000224504,224872,
64.5469,238.549,968.983,um,Surface,Ellipsoid Axis C,4,1000224510,224873,
-83.84,-123.611,-988.783,um,Surface,Ellipsoid Axis C,4,1000224515,224874,
-583.16,53.5599,810.59,um,Surface,Ellipsoid Axis C,4,1000224509,224875,
-383.955,-38.1739,922.562,um,Surface,Ellipsoid Axis C,4,1000224511,224876,
-792.265,-98.8991,602.109,um,Surface,Ellipsoid Axis C,4,1000224512,224877,
-262.327,-83.0425,961.399,um,Surface,Ellipsoid Axis C,4,1000224507,224878,
703.385,591.418,394.302,um,Surface,Ellipsoid Axis C,4,1000224514,224879,
-433.44,-15.6763,-901.046,um,Surface,Ellipsoid Axis C,4,1000224519,224880,
-230.801,-624.61,746.051,um,Surface,Ellipsoid Axis C,4,1000224513,224881,
-613.96,-519.415,594.358,um,Surface,Ellipsoid Axis C,4,1000224518,224882,
279.089,-502.408,818.349,um,Surface,Ellipsoid Axis C,4,1000224517,224883,
988.089,130.927,80.8564,um,Surface,Ellipsoid Axis C,4,1000224520,224884,
-379.239,137.293,915.057,um,Surface,Ellipsoid Axis C,4,1000224525,224885,
354.071,465.173,811.325,um,Surface,Ellipsoid Axis C,4,1000224516,224886,
247.812,-112.171,962.293,um,Surface,Ellipsoid Axis C,4,1000224524,224887,
134.288,303.765,943.236,um,Surface,Ellipsoid Axis C,4,1000224522,224888,
422.811,-890.617,-167.429,um,Surface,Ellipsoid Axis C,4,1000224521,224889,
744.886,-640.573,186.576,um,Surface,Ellipsoid Axis C,4,1000224523,224890,
496.502,862.73,95.8251,um,Surface,Ellipsoid Axis C,4,1000224531,224891,
771.202,-27.0712,636.015,um,Surface,Ellipsoid Axis C,4,1000224526,224892,
577.222,-633.912,514.753,um,Surface,Ellipsoid Axis C,4,1000224528,224893,
350.236,585.216,731.339,um,Surface,Ellipsoid Axis C,4,1000224527,224894,
-342.576,-408.275,846.14,um,Surface,Ellipsoid Axis C,4,1000224529,224895,
33.9534,75.6173,996.559,um,Surface,Ellipsoid Axis C,4,1000224530,224896,
57.2003,962.552,264.993,um,Surface,Ellipsoid Axis C,4,1000224532,224897,
-54.4107,-219.922,973.999,um,Surface,Ellipsoid Axis C,4,1000224771,224898,
-127.372,228.635,965.144,um,Surface,Ellipsoid Axis C,4,1000224533,224899,
27.1178,-28.4205,999.228,um,Surface,Ellipsoid Axis C,4,1000224534,224900,
875.581,173.262,450.931,um,Surface,Ellipsoid Axis C,4,1000224535,224901,
55.1232,-968.596,-242.454,um,Surface,Ellipsoid Axis C,4,1000224538,224902,
-93.6387,50.2017,-994.34,um,Surface,Ellipsoid Axis C,4,1000224539,224903,
-155.509,222.75,962.393,um,Surface,Ellipsoid Axis C,4,1000224536,224904,
272.781,962.053,6.66418,um,Surface,Ellipsoid Axis C,4,1000224905,224905,
-3.27511,-123.5,992.339,um,Surface,Ellipsoid Axis C,4,1000224537,224906,
-12.0271,386.743,922.109,um,Surface,Ellipsoid Axis C,4,1000224540,224907,
160.636,884.992,437.019,um,Surface,Ellipsoid Axis C,4,1000224543,224908,
-104.185,-982.403,155.017,um,Surface,Ellipsoid Axis C,4,1000224541,224909,
-413.275,253.213,874.693,um,Surface,Ellipsoid Axis C,4,1000224545,224910,
-9.77159,396.838,917.836,um,Surface,Ellipsoid Axis C,4,1000224546,224911,
53.6358,268.175,-961.876,um,Surface,Ellipsoid Axis C,4,1000224542,224912,
-215.857,207.419,-954.14,um,Surface,Ellipsoid Axis C,4,1000224547,224913,
175.57,104.158,978.941,um,Surface,Ellipsoid Axis C,4,1000224553,224914,
7.0427,-14.6802,999.867,um,Surface,Ellipsoid Axis C,4,1000224549,224915,
-52.2568,647.541,760.237,um,Surface,Ellipsoid Axis C,4,1000224544,224916,
-46.6532,970.18,237.854,um,Surface,Ellipsoid Axis C,4,1000224551,224917,
-45.1181,-483.589,874.132,um,Surface,Ellipsoid Axis C,4,1000224552,224918,
165.517,384.096,908.336,um,Surface,Ellipsoid Axis C,4,1000224548,224919,
-6.59064,269.764,962.904,um,Surface,Ellipsoid Axis C,4,1000224554,224920,
22.2669,763.536,645.381,um,Surface,Ellipsoid Axis C,4,1000224550,224921,
-91.2274,87.3423,991.992,um,Surface,Ellipsoid Axis C,4,1000224559,224922,
189.987,274.769,942.554,um,Surface,Ellipsoid Axis C,4,1000224557,224923,
10.3347,203.68,978.983,um,Surface,Ellipsoid Axis C,4,1000224558,224924,
228.628,657.494,717.935,um,Surface,Ellipsoid Axis C,4,1000224555,224925,
102.925,790.5,603.751,um,Surface,Ellipsoid Axis C,4,1000224562,224926,
-223.51,697.978,680.345,um,Surface,Ellipsoid Axis C,4,1000224556,224927,
-219.767,303.825,927.035,um,Surface,Ellipsoid Axis C,4,1000224560,224928,
976.266,207.688,61.404,um,Surface,Ellipsoid Axis C,4,1000224805,224929,
777.12,164.817,-607.388,um,Surface,Ellipsoid Axis C,4,1000224563,224930,
-39.7575,-36.423,998.545,um,Surface,Ellipsoid Axis C,4,1000224566,224931,
987.516,-82.3695,134.265,um,Surface,Ellipsoid Axis C,4,1000224798,224932,
-10.838,197.924,980.157,um,Surface,Ellipsoid Axis C,4,1000224802,224933,
-62.5548,-997.509,-32.6116,um,Surface,Ellipsoid Axis C,4,1000224561,224934,
572.083,-793.586,-207.223,um,Surface,Ellipsoid Axis C,4,1000224674,224935,
-198.376,83.4103,976.57,um,Surface,Ellipsoid Axis C,4,1000224565,224936,
3.63376,-521.847,-853.031,um,Surface,Ellipsoid Axis C,4,1000224567,224937,
-9.58384,3.01257,999.95,um,Surface,Ellipsoid Axis C,4,1000224564,224938,
-256.483,236.968,937.05,um,Surface,Ellipsoid Axis C,4,1000224569,224939,
229.392,892.211,389.024,um,Surface,Ellipsoid Axis C,4,1000224940,224940,
-86.3991,14.0837,996.161,um,Surface,Ellipsoid Axis C,4,1000224570,224941,
-936.495,263.919,230.918,um,Surface,Ellipsoid Axis C,4,1000224572,224942,
-364.748,6.41418e-12,931.106,um,Surface,Ellipsoid Axis C,4,1000224573,224943,
-3.28148e-05,166.184,986.095,um,Surface,Ellipsoid Axis C,4,1000224568,224944,
-407.615,-8.87179e-12,913.154,um,Surface,Ellipsoid Axis C,4,1000224693,224945,
380.105,-896.668,226.952,um,Surface,Ellipsoid Axis C,4,1000224571,224946,
6.7255,-250.541,968.083,um,Surface,Ellipsoid Axis C,4,1000224814,224947,
29.292,572.705,819.238,um,Surface,Ellipsoid Axis C,4,1000224575,224948,
-74.9894,-28.8523,996.767,um,Surface,Ellipsoid Axis C,5,1000224468,224949,
293.877,273.647,915.835,um,Surface,Ellipsoid Axis C,5,1000224470,224950,
36.4993,-173.806,984.103,um,Surface,Ellipsoid Axis C,5,1000224465,224951,
50.5312,-80.3187,995.488,um,Surface,Ellipsoid Axis C,5,1000224464,224952,
-28.0084,25.6825,999.278,um,Surface,Ellipsoid Axis C,5,1000224466,224953,
39.2568,313.858,948.658,um,Surface,Ellipsoid Axis C,5,1000224467,224954,
417.06,-83.1013,905.072,um,Surface,Ellipsoid Axis C,5,1000224458,224955,
-31.0921,60.756,997.668,um,Surface,Ellipsoid Axis C,5,1000224459,224956,
170.645,-128.912,976.863,um,Surface,Ellipsoid Axis C,5,1000224461,224957,
279.122,-949.856,140.943,um,Surface,Ellipsoid Axis C,5,1000224460,224958,
-504.814,416.639,-756.026,um,Surface,Ellipsoid Axis C,5,1000224462,224959,
-670.321,-736.631,89.6972,um,Surface,Ellipsoid Axis C,5,1000224463,224960,
492.075,-131.577,860.552,um,Surface,Ellipsoid Axis C,5,1000224473,224961,
-1.90519,688.678,725.065,um,Surface,Ellipsoid Axis C,5,1000224469,224962,
213.794,3.44199,976.873,um,Surface,Ellipsoid Axis C,5,1000224701,224963,
0,72.7092,997.353,um,Surface,Ellipsoid Axis C,5,1000224477,224964,
254,104.822,961.507,um,Surface,Ellipsoid Axis C,5,1000224471,224965,
35.5122,109.233,993.382,um,Surface,Ellipsoid Axis C,5,1000224472,224966,
434.729,834.257,339.155,um,Surface,Ellipsoid Axis C,5,1000224474,224967,
193.136,-48.7621,979.96,um,Surface,Ellipsoid Axis C,5,1000224475,224968,
98.5653,-160.141,982.161,um,Surface,Ellipsoid Axis C,5,1000224478,224969,
10.3925,-153.047,988.164,um,Surface,Ellipsoid Axis C,5,1000224476,224970,
380.64,93.2198,920.013,um,Surface,Ellipsoid Axis C,5,1000224479,224971,
59.4613,-167.827,-984.022,um,Surface,Ellipsoid Axis C,5,1000224484,224972,
86.1704,-210.389,973.813,um,Surface,Ellipsoid Axis C,5,1000224840,224973,
109.81,-176.563,978.145,um,Surface,Ellipsoid Axis C,5,1000224480,224974,
-252.873,45.4184,966.433,um,Surface,Ellipsoid Axis C,5,1000224482,224975,
182.001,-64.8675,981.156,um,Surface,Ellipsoid Axis C,5,1000224483,224976,
-12.7312,-4.38267,999.909,um,Surface,Ellipsoid Axis C,5,1000224488,224977,
5.84714,149.188,988.792,um,Surface,Ellipsoid Axis C,5,1000224485,224978,
-388.73,-193.704,-900.759,um,Surface,Ellipsoid Axis C,5,1000224481,224979,
44.5754,203.29,978.103,um,Surface,Ellipsoid Axis C,5,1000224486,224980,
136.906,262.869,955.069,um,Surface,Ellipsoid Axis C,5,1000224490,224981,
68.9349,509.551,857.674,um,Surface,Ellipsoid Axis C,5,1000224487,224982,
87.2866,-959.818,266.703,um,Surface,Ellipsoid Axis C,5,1000224491,224983,
296.017,148.17,943.62,um,Surface,Ellipsoid Axis C,5,1000224489,224984,
185.54,-257.579,948.276,um,Surface,Ellipsoid Axis C,5,1000224495,224985,
-552.91,-13.111,833.138,um,Surface,Ellipsoid Axis C,5,1000224494,224986,
102.098,-2.84227e-09,994.774,um,Surface,Ellipsoid Axis C,5,1000224493,224987,
91.3464,-738.781,667.727,um,Surface,Ellipsoid Axis C,5,1000224496,224988,
-405.323,-134.108,-904.283,um,Surface,Ellipsoid Axis C,5,1000224502,224989,
-694.737,69.4677,-715.901,um,Surface,Ellipsoid Axis C,5,1000224497,224990,
962.622,66.0615,262.67,um,Surface,Ellipsoid Axis C,5,1000224492,224991,
-330.647,-526.661,-783.136,um,Surface,Ellipsoid Axis C,5,1000224501,224992,
-186.99,940.867,-282.496,um,Surface,Ellipsoid Axis C,5,1000224498,224993,
-202.798,-738.276,643.289,um,Surface,Ellipsoid Axis C,5,1000224500,224994,
925.662,-315.605,208.673,um,Surface,Ellipsoid Axis C,5,1000224499,224995,
-18.6563,133.786,990.835,um,Surface,Ellipsoid Axis C,5,1000224504,224996,
-103.489,340.62,934.488,um,Surface,Ellipsoid Axis C,5,1000224505,224997,
-59.9991,-990.753,-121.688,um,Surface,Ellipsoid Axis C,5,1000224506,224998,
322.305,-494.298,-807.335,um,Surface,Ellipsoid Axis C,5,1000224503,224999,
-700.533,32.4621,-712.882,um,Surface,Ellipsoid Axis C,5,1000224508,225000,
15.6161,-823.195,567.544,um,Surface,Ellipsoid Axis C,5,1000224512,225001,
-2.98598,782.496,622.649,um,Surface,Ellipsoid Axis C,5,1000224510,225002,
-393.943,106.071,912.994,um,Surface,Ellipsoid Axis C,5,1000224509,225003,
-429.733,-201.793,880.119,um,Surface,Ellipsoid Axis C,5,1000224511,225004,
984.285,60.2635,-165.985,um,Surface,Ellipsoid Axis C,5,1000224515,225005,
-610.127,-392.676,688.15,um,Surface,Ellipsoid Axis C,5,1000224507,225006,
809.026,587.36,22.0241,um,Surface,Ellipsoid Axis C,5,1000224514,225007,
679.276,-552.071,483.531,um,Surface,Ellipsoid Axis C,5,1000225008,225008,
-4.13425,86.4676,996.246,um,Surface,Ellipsoid Axis C,5,1000224519,225009,
68.8704,24.7752,997.318,um,Surface,Ellipsoid Axis C,5,1000224517,225010,
174.697,-304.438,936.375,um,Surface,Ellipsoid Axis C,5,1000224513,225011,
-48.7153,-993.978,98.1549,um,Surface,Ellipsoid Axis C,5,1000224520,225012,
-64.6736,-895.836,-439.654,um,Surface,Ellipsoid Axis C,5,1000224521,225013,
6.36178,205.512,978.634,um,Surface,Ellipsoid Axis C,5,1000224516,225014,
-47.0298,-776.579,628.263,um,Surface,Ellipsoid Axis C,5,1000224518,225015,
-651.183,-158.142,-742.261,um,Surface,Ellipsoid Axis C,5,1000224523,225016,
155.068,-55.4161,986.348,um,Surface,Ellipsoid Axis C,5,1000224522,225017,
98.7636,-470.397,876.911,um,Surface,Ellipsoid Axis C,5,1000224524,225018,
-412.957,-350.049,840.793,um,Surface,Ellipsoid Axis C,5,1000224525,225019,
687.929,-398.882,606.339,um,Surface,Ellipsoid Axis C,5,1000224526,225020,
307.173,-399.974,863.52,um,Surface,Ellipsoid Axis C,5,1000224528,225021,
-13.7775,-411.343,911.377,um,Surface,Ellipsoid Axis C,5,1000224527,225022,
475.93,67.5282,876.887,um,Surface,Ellipsoid Axis C,5,1000224530,225023,
655.985,-522.816,544.377,um,Surface,Ellipsoid Axis C,5,1000224771,225024,
28.18,897.267,440.588,um,Surface,Ellipsoid Axis C,5,1000224532,225025,
145.687,347.226,926.396,um,Surface,Ellipsoid Axis C,5,1000224533,225026,
418.813,165.883,892.793,um,Surface,Ellipsoid Axis C,5,1000224529,225027,
461.955,-138.825,-875.971,um,Surface,Ellipsoid Axis C,5,1000225028,225028,
213.067,16.28,976.902,um,Surface,Ellipsoid Axis C,5,1000224534,225029,
-158.096,322.94,933.121,um,Surface,Ellipsoid Axis C,5,1000224535,225030,
136.2,-29.6144,990.239,um,Surface,Ellipsoid Axis C,5,1000224536,225031,
112.667,236.322,965.121,um,Surface,Ellipsoid Axis C,5,1000224537,225032,
-984.91,-84.7099,-150.92,um,Surface,Ellipsoid Axis C,5,1000224538,225033,
136.141,202.134,969.849,um,Surface,Ellipsoid Axis C,5,1000224540,225034,
732.553,428.566,528.863,um,Surface,Ellipsoid Axis C,5,1000224543,225035,
3.47537e-10,5.38439e-06,1000,um,Surface,Ellipsoid Axis C,5,1000224541,225036,
-188.891,-978.131,-87.0647,um,Surface,Ellipsoid Axis C,5,1000224539,225037,
80.1303,769.701,633.355,um,Surface,Ellipsoid Axis C,5,1000224545,225038,
-126.707,-20.2159,991.734,um,Surface,Ellipsoid Axis C,5,1000224542,225039,
-744.519,77.8125,663.051,um,Surface,Ellipsoid Axis C,5,1000224546,225040,
-152.53,1.07581e-12,988.299,um,Surface,Ellipsoid Axis C,5,1000224553,225041,
-114.918,35.815,992.729,um,Surface,Ellipsoid Axis C,5,1000224905,225042,
184.749,219.354,957.994,um,Surface,Ellipsoid Axis C,5,1000224544,225043,
522.57,522.568,673.679,um,Surface,Ellipsoid Axis C,5,1000224548,225044,
224.519,287.963,930.95,um,Surface,Ellipsoid Axis C,5,1000224547,225045,
22.7976,-147.62,988.781,um,Surface,Ellipsoid Axis C,5,1000224551,225046,
70.4359,427.08,-901.466,um,Surface,Ellipsoid Axis C,5,1000224552,225047,
111.071,310.296,944.129,um,Surface,Ellipsoid Axis C,5,1000224549,225048,
236.955,-656.24,716.381,um,Surface,Ellipsoid Axis C,5,1000224557,225049,
-40.6052,910.033,412.541,um,Surface,Ellipsoid Axis C,5,1000224554,225050,
-27.7381,188.993,981.586,um,Surface,Ellipsoid Axis C,5,1000224550,225051,
-966.245,248.19,-69.0762,um,Surface,Ellipsoid Axis C,5,1000224559,225052,
8.93054,-101.661,994.779,um,Surface,Ellipsoid Axis C,5,1000224558,225053,
36.1397,659.004,751.271,um,Surface,Ellipsoid Axis C,5,1000224555,225054,
863.549,497.643,81.4546,um,Surface,Ellipsoid Axis C,5,1000224562,225055,
80.6621,422.441,902.794,um,Surface,Ellipsoid Axis C,5,1000224556,225056,
99.2676,815.35,570.395,um,Surface,Ellipsoid Axis C,5,1000224560,225057,
357.188,637.842,682.33,um,Surface,Ellipsoid Axis C,5,1000224561,225058,
421.383,-903.887,73.6507,um,Surface,Ellipsoid Axis C,5,1000224805,225059,
106.97,-85.5393,990.576,um,Surface,Ellipsoid Axis C,5,1000224563,225060,
-65.1694,-55.4302,996.333,um,Surface,Ellipsoid Axis C,5,1000224564,225061,
321.709,-946.058,-38.4407,um,Surface,Ellipsoid Axis C,5,1000224566,225062,
44.3123,457.729,887.987,um,Surface,Ellipsoid Axis C,5,1000224802,225063,
-504.118,60.3857,861.521,um,Surface,Ellipsoid Axis C,5,1000224798,225064,
-76.47,951.627,297.586,um,Surface,Ellipsoid Axis C,5,1000224674,225065,
31.7243,351.685,935.581,um,Surface,Ellipsoid Axis C,5,1000224565,225066,
