
Time
 ==================== 
Time,Unit,Category,Time,ID,
1674.7,s,Surface,15,75691,
1794.42,s,Surface,16,75692,
1794.42,s,Surface,16,75693,
1794.42,s,Surface,16,75694,
1794.42,s,Surface,16,75695,
1794.42,s,Surface,16,75696,
1794.42,s,Surface,16,75697,
1794.42,s,Surface,16,75698,
1794.42,s,Surface,16,75699,
1794.42,s,Surface,16,75700,
1794.42,s,Surface,16,75701,
1794.42,s,Surface,16,75702,
1794.42,s,Surface,16,75703,
1794.42,s,Surface,16,75704,
1794.42,s,Surface,16,75705,
1794.42,s,Surface,16,75706,
1794.42,s,Surface,16,75707,
1794.42,s,Surface,16,75708,
1794.42,s,Surface,16,75709,
1794.42,s,Surface,16,75710,
1794.42,s,Surface,16,75711,
1794.42,s,Surface,16,75712,
1794.42,s,Surface,16,75713,
1794.42,s,Surface,16,75714,
1794.42,s,Surface,16,75715,
1794.42,s,Surface,16,75716,
1794.42,s,Surface,16,75717,
1794.42,s,Surface,16,75718,
1794.42,s,Surface,16,75719,
1794.42,s,Surface,16,75720,
1794.42,s,Surface,16,75721,
1794.42,s,Surface,16,75722,
1794.42,s,Surface,16,75723,
1794.42,s,Surface,16,75724,
1794.42,s,Surface,16,75725,
1794.42,s,Surface,16,75726,
1914.14,s,Surface,17,75727,
1914.14,s,Surface,17,75728,
1914.14,s,Surface,17,75729,
1914.14,s,Surface,17,75730,
1914.14,s,Surface,17,75731,
1914.14,s,Surface,17,75732,
1914.14,s,Surface,17,75733,
1914.14,s,Surface,17,75734,
1914.14,s,Surface,17,75735,
1914.14,s,Surface,17,75736,
1914.14,s,Surface,17,75737,
1914.14,s,Surface,17,75738,
1914.14,s,Surface,17,75739,
1914.14,s,Surface,17,75740,
1914.14,s,Surface,17,75741,
1914.14,s,Surface,17,75742,
1914.14,s,Surface,17,75743,
1914.14,s,Surface,17,75744,
1914.14,s,Surface,17,75745,
1914.14,s,Surface,17,75746,
1914.14,s,Surface,17,75747,
1914.14,s,Surface,17,75748,
1914.14,s,Surface,17,75749,
1914.14,s,Surface,17,75750,
1914.14,s,Surface,17,75751,
1914.14,s,Surface,17,75752,
1914.14,s,Surface,17,75753,
1914.14,s,Surface,17,75754,
1914.14,s,Surface,17,75755,
1914.14,s,Surface,17,75756,
1914.14,s,Surface,17,75757,
1914.14,s,Surface,17,75758,
1914.14,s,Surface,17,75759,
1914.14,s,Surface,17,75760,
1914.14,s,Surface,17,75761,
2033.86,s,Surface,18,75762,
2033.86,s,Surface,18,75763,
2033.86,s,Surface,18,75764,
2033.86,s,Surface,18,75765,
2033.86,s,Surface,18,75766,
2033.86,s,Surface,18,75767,
2033.86,s,Surface,18,75768,
2033.86,s,Surface,18,75769,
2033.86,s,Surface,18,75770,
2033.86,s,Surface,18,75771,
2033.86,s,Surface,18,75772,
2033.86,s,Surface,18,75773,
2033.86,s,Surface,18,75774,
2033.86,s,Surface,18,75775,
2033.86,s,Surface,18,75776,
2033.86,s,Surface,18,75777,
2033.86,s,Surface,18,75778,
2033.86,s,Surface,18,75779,
2033.86,s,Surface,18,75780,
2033.86,s,Surface,18,75781,
2033.86,s,Surface,18,75782,
2033.86,s,Surface,18,75783,
2033.86,s,Surface,18,75784,
2033.86,s,Surface,18,75785,
2033.86,s,Surface,18,75786,
2033.86,s,Surface,18,75787,
2033.86,s,Surface,18,75788,
2033.86,s,Surface,18,75789,
2033.86,s,Surface,18,75790,
2033.86,s,Surface,18,75791,
2033.86,s,Surface,18,75792,
2033.86,s,Surface,18,75793,
2033.86,s,Surface,18,75794,
2033.86,s,Surface,18,75795,
2033.86,s,Surface,18,75796,
2153.58,s,Surface,19,75797,
2153.58,s,Surface,19,75798,
2153.58,s,Surface,19,75799,
2153.58,s,Surface,19,75800,
2153.58,s,Surface,19,75801,
2153.58,s,Surface,19,75802,
2153.58,s,Surface,19,75803,
2153.58,s,Surface,19,75804,
2153.58,s,Surface,19,75805,
2153.58,s,Surface,19,75806,
2153.58,s,Surface,19,75807,
2153.58,s,Surface,19,75808,
2153.58,s,Surface,19,75809,
