
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,TrackID,ID,
0.566544,,Surface,33,1000055001,55657,
0.681287,,Surface,33,1000053814,55658,
0.492249,,Surface,33,1000053000,55659,
0.197554,,Surface,33,1000053822,55660,
0.390273,,Surface,33,1000052724,55661,
0.394949,,Surface,33,1000052727,55662,
0.336525,,Surface,33,1000052723,55663,
0.24111,,Surface,33,1000052732,55664,
0.613888,,Surface,33,1000052731,55665,
0.552993,,Surface,33,1000055107,55666,
0.652154,,Surface,33,1000052730,55667,
0.485075,,Surface,33,1000054284,55668,
0.545346,,Surface,33,1000052733,55669,
0.468551,,Surface,33,1000052734,55670,
0.27825,,Surface,33,1000055106,55671,
0.711241,,Surface,33,1000052736,55672,
0.649641,,Surface,33,1000052728,55673,
0.431072,,Surface,34,1000053564,55674,
0.397079,,Surface,34,1000053473,55675,
0.635497,,Surface,34,1000055580,55676,
0.459777,,Surface,34,1000052648,55677,
0.548213,,Surface,34,1000052669,55678,
0.407994,,Surface,34,1000052651,55679,
0.401581,,Surface,34,1000052653,55680,
0.294266,,Surface,34,1000052652,55681,
0.371065,,Surface,34,1000052654,55682,
0.472977,,Surface,34,1000055488,55683,
0.179723,,Surface,34,1000052660,55684,
0.383444,,Surface,34,1000052658,55685,
0.472331,,Surface,34,1000054848,55686,
0.417039,,Surface,34,1000052659,55687,
0.219232,,Surface,34,1000052657,55688,
0.218638,,Surface,34,1000055309,55689,
0.682607,,Surface,34,1000052663,55690,
0.43766,,Surface,34,1000052661,55691,
0.287865,,Surface,34,1000055218,55692,
0.614202,,Surface,34,1000054491,55693,
0.663011,,Surface,34,1000052666,55694,
0.37738,,Surface,34,1000052665,55695,
0.429212,,Surface,34,1000052667,55696,
0.202004,,Surface,34,1000055403,55697,
0.315478,,Surface,34,1000052670,55698,
0.436765,,Surface,34,1000052673,55699,
0.37992,,Surface,34,1000052672,55700,
0.639625,,Surface,34,1000052681,55701,
0.536564,,Surface,34,1000054381,55702,
0.41772,,Surface,34,1000055138,55703,
0.649934,,Surface,34,1000052677,55704,
0.382897,,Surface,34,1000052650,55705,
0.605656,,Surface,34,1000052682,55706,
0.541295,,Surface,34,1000052678,55707,
0.545642,,Surface,34,1000052683,55708,
0.220695,,Surface,34,1000052679,55709,
0.23241,,Surface,34,1000052698,55710,
0.358915,,Surface,34,1000052684,55711,
0.222304,,Surface,34,1000052676,55712,
0.591658,,Surface,34,1000052649,55713,
0.363958,,Surface,34,1000052687,55714,
0.345011,,Surface,34,1000052689,55715,
0.567446,,Surface,34,1000052686,55716,
0.272601,,Surface,34,1000052700,55717,
0.677056,,Surface,34,1000052680,55718,
0.725316,,Surface,34,1000052693,55719,
0.39823,,Surface,34,1000052692,55720,
0.644423,,Surface,34,1000052688,55721,
0.57157,,Surface,34,1000052690,55722,
0.2261,,Surface,34,1000054151,55723,
0.160174,,Surface,34,1000055724,55724,
0.708556,,Surface,34,1000052785,55725,
0.627524,,Surface,34,1000052697,55726,
0.422489,,Surface,34,1000052674,55727,
0.631244,,Surface,34,1000054977,55728,
0.284929,,Surface,34,1000052696,55729,
0.717048,,Surface,34,1000052699,55730,
0.515384,,Surface,34,1000052708,55731,
0.421964,,Surface,34,1000052709,55732,
0.643214,,Surface,34,1000052706,55733,
0.426104,,Surface,34,1000052791,55734,
0.512057,,Surface,34,1000052701,55735,
0.241416,,Surface,34,1000052702,55736,
0.318734,,Surface,34,1000052707,55737,
0.346621,,Surface,34,1000052705,55738,
0.197366,,Surface,34,1000055739,55739,
0.549172,,Surface,34,1000052710,55740,
0.169979,,Surface,34,1000054710,55741,
0.478373,,Surface,34,1000052720,55742,
0.237593,,Surface,34,1000052713,55743,
0.649069,,Surface,34,1000052711,55744,
0.393135,,Surface,34,1000052714,55745,
0.726992,,Surface,34,1000052729,55746,
0.508232,,Surface,34,1000052717,55747,
0.567749,,Surface,34,1000052725,55748,
0.594304,,Surface,34,1000052718,55749,
0.434868,,Surface,34,1000055001,55750,
0.479788,,Surface,34,1000052712,55751,
0.436903,,Surface,34,1000053000,55752,
